frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40633-1-E.tif:0659-5831,363630,157.770,0,255,5599,268,465,782,0.735,1.682,0.595,1.000
2,M40633-1-E.tif:0401-5313,95274,172.044,37,242,5112,283,402,237,0.733,1.696,0.590,1.000
3,M40633-1-E.tif:0751-5311,77830,158.461,26,240,5130,644,362,215,0.734,1.684,0.594,1.000
4,M40633-1-E.tif:0663-4832,322310,185.469,0,255,4639,246,386,835,0.679,2.163,0.462,1.000
5,M40633-1-E.tif:0520-3879,796380,189.366,0,255,3369,130,1021,780,0.771,1.309,0.764,1.000
6,M40633-1-E.tif:0615-3130,233728,189.376,19,250,2954,283,352,664,0.711,1.886,0.530,1.000
7,M40633-1-E.tif:0628-2433,613025,181.986,7,251,2046,233,775,791,0.785,1.021,0.980,1.000
8,M40633-1-E.tif:0450-1812,100010,159.158,5,245,1630,313,365,274,0.769,1.332,0.751,1.000
9,M40633-1-E.tif:0555-1424,155104,177.696,8,242,1276,293,296,524,0.725,1.770,0.565,1.000
10,M40633-1-E.tif:0800-1040,361264,170.208,19,244,872,264,337,1072,0.572,3.181,0.314,1.000
11,M40633-1-E.tif:0779-0557,394800,155.907,16,236,357,286,400,987,0.645,2.468,0.405,1.000
12,M40633-1-E.tif:1690-0459,85608,164.834,6,233,372,1444,174,492,0.606,2.828,0.354,1.000
13,M40633-1-E.tif:1681-1254,553375,176.323,3,255,672,1444,1165,475,0.646,2.453,0.408,1.000
14,M40633-1-E.tif:1053-1453,118976,168.445,16,249,1284,877,338,352,0.785,1.041,0.960,1.000
15,M40633-1-E.tif:1347-1656,32164,175.875,7,255,1570,1254,172,187,0.784,1.087,0.920,1.000
16,M40633-1-E.tif:0956-1877,282421,182.117,6,250,1653,642,449,629,0.764,1.401,0.714,1.000
17,M40633-1-E.tif:1230-2246,58089,159.812,17,243,2102,1130,289,201,0.760,1.438,0.696,1.000
18,M40633-1-E.tif:1181-2632,70889,170.618,28,246,2509,1038,247,287,0.781,1.162,0.861,1.000
19,M40633-1-E.tif:1706-2163,292032,170.975,9,246,1875,1453,576,507,0.782,1.136,0.880,1.000
20,M40633-1-E.tif:1856-2597,166056,163.288,6,247,2504,1412,187,888,0.451,4.749,0.211,1.000
21,M40633-1-E.tif:1848-3129,241080,171.208,17,249,2883,1603,492,490,0.785,1.004,0.996,1.000
22,M40633-1-E.tif:1237-3118,156520,172.267,15,249,2936,1022,364,430,0.780,1.181,0.847,1.000
23,M40633-1-E.tif:1170-3632,324520,186.340,2,251,3388,838,488,665,0.767,1.363,0.734,1.000
24,M40633-1-E.tif:1839-3665,158500,175.319,25,255,3507,1589,317,500,0.746,1.577,0.634,1.000
25,M40633-1-E.tif:1144-4023,13671,198.863,36,242,3992,1036,63,217,0.548,3.444,0.290,1.000
26,M40633-1-E.tif:1525-4163,560619,187.753,0,255,3913,966,501,1119,0.671,2.234,0.448,1.000
27,M40633-1-E.tif:1361-4812,68480,168.002,13,242,4705,1201,214,320,0.754,1.495,0.669,1.000
28,M40633-1-E.tif:1821-4850,314840,181.070,11,251,4619,1481,463,680,0.757,1.469,0.681,1.000
29,M40633-1-E.tif:2012-5201,83814,182.137,20,241,5140,1669,122,687,0.402,5.631,0.178,1.000
30,M40633-1-E.tif:1267-5181,183034,167.143,2,252,5008,1003,346,529,0.751,1.529,0.654,1.000
31,M40633-1-E.tif:1272-5578,187039,176.504,10,250,5399,1012,359,521,0.759,1.451,0.689,1.000
32,M40633-1-E.tif:1279-5949,100540,156.684,26,255,5839,1051,220,457,0.689,2.077,0.481,1.000
33,M40633-1-E.tif:1661-5899,27448,154.266,29,236,5826,1567,146,188,0.773,1.288,0.777,1.000
34,M40633-1-E.tif:1860-5607,45149,174.906,23,254,5532,1711,151,299,0.700,1.980,0.505,1.000
35,M40633-1-E.tif:1817-5386,26208,163.930,42,240,5344,1661,84,312,0.525,3.714,0.269,1.000
36,M40633-1-E.tif:1992-5889,52430,171.477,26,243,5780,1870,214,245,0.782,1.145,0.873,1.000
