frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41990-1-E.tif:0858-3471,207000,145.122,47,232,3346,444,250,828,0.560,3.312,0.302,1.000
2,M41990-1-E.tif:0858-3099,303524,152.172,48,237,2930,409,338,898,0.624,2.657,0.376,1.000
3,M41990-1-E.tif:0810-2655,240403,151.058,64,239,2500,424,311,773,0.643,2.486,0.402,1.000
4,M41990-1-E.tif:0790-2272,163350,159.224,63,245,2124,515,297,550,0.715,1.852,0.540,1.000
5,M41990-1-E.tif:0801-1976,31995,155.504,75,234,1909,683,135,237,0.726,1.756,0.570,1.000
6,M41990-1-E.tif:0502-1897,18848,160.127,64,239,1821,440,152,124,0.777,1.226,0.816,1.000
7,M41990-1-E.tif:0431-1724,19817,142.404,69,242,1658,357,133,149,0.783,1.120,0.893,1.000
8,M41990-1-E.tif:0803-1731,29177,161.244,65,237,1650,714,163,179,0.784,1.098,0.911,1.000
9,M41990-1-E.tif:1190-1729,34986,160.535,74,238,1656,1071,147,238,0.742,1.619,0.618,1.000
10,M41990-1-E.tif:0685-1570,28884,158.538,75,238,1487,598,166,174,0.785,1.048,0.954,1.000
11,M41990-1-E.tif:0881-1544,20375,146.755,76,236,1463,819,163,125,0.772,1.304,0.767,1.000
12,M41990-1-E.tif:1044-1552,37449,141.734,73,232,1467,935,171,219,0.774,1.281,0.781,1.000
13,M41990-1-E.tif:0715-1260,45257,149.036,68,235,1177,580,167,271,0.741,1.623,0.616,1.000
14,M41990-1-E.tif:1209-1261,34224,144.845,64,223,1192,1085,138,248,0.722,1.797,0.556,1.000
15,M41990-1-E.tif:0670-0996,28320,155.369,58,239,916,582,160,177,0.783,1.106,0.904,1.000
16,M41990-1-E.tif:0827-0984,18590,150.667,62,227,919,756,130,143,0.784,1.100,0.909,1.000
17,M41990-1-E.tif:1063-1010,34650,164.340,63,232,935,948,150,231,0.750,1.540,0.649,1.000
18,M41990-1-E.tif:1445-1006,72010,127.738,57,251,911,1256,190,379,0.699,1.995,0.501,1.000
19,M41990-1-E.tif:0647-0734,25500,142.800,61,229,649,572,170,150,0.782,1.133,0.882,1.000
20,M41990-1-E.tif:0866-0727,29216,137.621,65,241,639,783,176,166,0.785,1.060,0.943,1.000
21,M41990-1-E.tif:1090-0696,28798,140.335,60,232,619,997,154,187,0.778,1.214,0.824,1.000
22,M41990-1-E.tif:1610-0669,165648,139.653,67,246,533,1306,272,609,0.670,2.239,0.447,1.000
23,M41990-1-E.tif:1362-1491,31488,163.380,73,228,1409,1266,164,192,0.781,1.171,0.854,1.000
24,M41990-1-E.tif:1743-1257,196352,154.812,67,241,1049,1507,416,472,0.782,1.135,0.881,1.000
25,M41990-1-E.tif:2093-0918,91104,155.076,58,239,762,1947,312,292,0.785,1.068,0.936,1.000
26,M41990-1-E.tif:2311-0926,52542,166.785,68,255,787,2217,278,189,0.757,1.471,0.680,1.000
27,M41990-1-E.tif:2261-1288,61994,165.476,70,237,1177,2122,223,278,0.776,1.247,0.802,1.000
28,M41990-1-E.tif:2088-1574,43166,161.922,78,241,1479,1975,191,226,0.780,1.183,0.845,1.000
29,M41990-1-E.tif:2400-1553,39087,162.380,71,235,1489,2249,129,303,0.658,2.349,0.426,1.000
30,M41990-1-E.tif:2288-1809,100471,162.531,71,237,1701,2057,217,463,0.683,2.134,0.469,1.000
31,M41990-1-E.tif:1740-1688,70642,161.716,75,242,1565,1597,247,286,0.781,1.158,0.864,1.000
32,M41990-1-E.tif:1884-2090,188940,172.535,77,250,1923,1602,335,564,0.734,1.684,0.594,1.000
33,M41990-1-E.tif:2395-2172,47120,163.652,80,245,2095,2243,155,304,0.703,1.961,0.510,1.000
34,M41990-1-E.tif:1958-2465,46569,164.160,79,244,2401,1778,129,361,0.609,2.798,0.357,1.000
35,M41990-1-E.tif:2343-2914,340808,157.048,65,245,2462,2155,904,377,0.652,2.398,0.417,1.000
36,M41990-1-E.tif:1340-2053,143680,162.172,74,251,1893,1116,320,449,0.763,1.403,0.713,1.000
37,M41990-1-E.tif:1468-2397,131040,153.500,33,232,2241,1258,312,420,0.768,1.346,0.743,1.000
38,M41990-1-E.tif:1621-2610,101472,149.592,73,246,2498,1395,224,453,0.696,2.022,0.494,1.000
39,M41990-1-E.tif:1519-2985,116790,143.309,67,245,2756,1392,458,255,0.722,1.796,0.557,1.000
40,M41990-1-E.tif:1956-3011,133770,160.114,65,238,2864,1729,294,455,0.749,1.548,0.646,1.000
41,M41990-1-E.tif:2009-3530,66759,149.377,64,243,3415,1865,231,289,0.776,1.251,0.799,1.000
42,M41990-1-E.tif:2386-3567,40166,160.227,78,239,3492,2253,151,266,0.726,1.762,0.568,1.000
43,M41990-1-E.tif:1614-3480,168952,152.733,64,250,3284,1399,392,431,0.784,1.099,0.910,1.000
44,M41990-1-E.tif:2732-2509,96228,157.213,54,255,2145,2666,729,132,0.408,5.523,0.181,1.000
