frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
40,M41664-1-E.tif:2119-2826,121011,199.399,112,234,2586,1909,481,421,0.596,1.281,0.781,0.869
41,M41664-1-E.tif:1979-3798,71482,195.749,96,230,3548,1853,500,252,0.527,2.253,0.444,0.817
42,M41664-1-E.tif:1905-4284,20844,193.593,112,220,4185,1825,198,160,0.723,1.350,0.741,0.918
43,M41664-1-E.tif:2074-4490,31859,186.785,91,222,4382,1972,216,205,0.732,1.234,0.811,0.906
44,M41664-1-E.tif:2088-4848,31641,185.923,97,220,4759,1955,179,267,0.670,1.713,0.584,0.908
45,M41664-1-E.tif:2168-4167,21079,192.072,96,220,4112,2055,110,226,0.773,2.090,0.478,0.972
46,M41664-1-E.tif:2344-3821,62156,197.579,110,231,3659,2215,324,259,0.712,1.267,0.789,0.911
47,M41664-1-E.tif:2366-3351,80901,200.821,101,232,3135,2237,432,258,0.725,1.953,0.512,0.951
48,M41664-1-E.tif:2579-2800,44791,194.363,104,231,2644,2481,313,196,0.730,1.551,0.645,0.940
49,M41664-1-E.tif:2658-2415,37890,188.844,91,224,2319,2510,193,296,0.779,1.618,0.618,0.972
50,M41664-1-E.tif:2679-2004,60065,185.370,98,222,1843,2536,323,287,0.703,1.280,0.781,0.895
51,M41664-1-E.tif:2800-1531,42040,193.502,106,228,1381,2707,301,187,0.701,1.792,0.558,0.932
52,M41664-1-E.tif:2510-0996,116094,178.122,77,220,721,2296,550,429,0.501,1.560,0.641,0.773
53,M41664-1-E.tif:2832-0863,25131,182.166,91,229,762,2740,203,184,0.778,1.187,0.842,0.935
54,M41664-1-E.tif:2841-1140,34213,173.978,87,222,987,2773,307,137,0.736,2.404,0.416,0.984
55,M41664-1-E.tif:3369-1336,314251,191.122,78,233,994,3030,685,678,0.517,1.250,0.800,0.864
56,M41664-1-E.tif:3170-1838,55445,200.381,104,228,1740,2992,197,356,0.752,1.984,0.504,0.951
57,M41664-1-E.tif:3125-2107,44701,191.866,86,226,1997,2962,221,326,0.673,1.826,0.548,0.909
58,M41664-1-E.tif:3286-2447,70676,199.115,94,234,2299,3122,296,329,0.766,1.077,0.928,0.942
59,M41664-1-E.tif:2937-2637,37451,194.195,114,230,2511,2824,253,226,0.689,1.849,0.541,0.921
60,M41664-1-E.tif:2870-2887,13942,188.523,97,226,2826,2797,123,146,0.898,1.297,0.771,0.995
61,M41664-1-E.tif:2812-3145,80817,189.796,88,230,2997,2595,296,435,0.597,1.657,0.603,0.899
62,M41664-1-E.tif:2801-3586,95978,193.019,95,228,3410,2553,352,496,0.533,1.522,0.657,0.864
63,M41664-1-E.tif:2633-4044,58231,200.534,113,229,3924,2473,240,320,0.663,1.373,0.728,0.914
64,M41664-1-E.tif:2489-4418,91351,191.807,98,228,4242,2289,353,400,0.655,1.027,0.973,0.884
65,M41664-1-E.tif:2509-4800,50938,200.463,108,229,4674,2380,252,258,0.786,1.109,0.902,0.937
66,M41664-1-E.tif:2819-4775,60770,200.977,116,227,4644,2663,262,313,0.645,1.452,0.689,0.889
67,M41664-1-E.tif:2909-4431,50305,188.414,89,220,4281,2802,301,215,0.679,1.463,0.683,0.897
68,M41664-1-E.tif:2912-3908,18179,203.770,124,231,3804,2848,209,129,0.763,1.803,0.555,0.952
69,M41664-1-E.tif:3393-2829,57155,201.382,91,230,2680,3247,299,293,0.648,1.147,0.872,0.875
70,M41664-1-E.tif:3581-2149,31751,200.882,109,231,2082,3414,135,334,0.545,2.851,0.351,0.882
71,M41664-1-E.tif:3555-1922,21603,176.561,90,226,1836,3471,173,169,0.814,1.370,0.730,0.960
72,M41664-1-E.tif:3455-3722,391624,170.125,73,228,3169,3174,1106,562,0.548,2.154,0.464,0.871
73,M41664-1-E.tif:3572-4650,188084,188.450,104,225,4344,3347,613,450,0.688,1.585,0.631,0.918
74,M41664-1-E.tif:3942-2784,129846,204.050,88,244,2271,3869,1026,147,0.310,8.016,0.125,0.989
