frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41462-1-E.tif:0513-5402,55212,177.498,69,224,5273,406,258,214,0.779,1.206,0.829,1.000
2,M41462-1-E.tif:0480-5020,50384,162.192,60,223,4886,386,268,188,0.761,1.426,0.701,1.000
3,M41462-1-E.tif:0484-4717,57708,180.861,55,220,4603,358,229,252,0.784,1.100,0.909,1.000
4,M41462-1-E.tif:0457-4357,44226,168.460,45,218,4221,376,273,162,0.734,1.685,0.593,1.000
5,M41462-1-E.tif:0466-4010,51920,186.632,87,225,3900,348,220,236,0.784,1.073,0.932,1.000
6,M41462-1-E.tif:0503-3701,57732,154.840,53,220,3599,362,204,283,0.765,1.387,0.721,1.000
7,M41462-1-E.tif:0530-3399,45269,180.832,74,234,3298,419,203,223,0.784,1.099,0.910,1.000
8,M41462-1-E.tif:0518-3158,32231,188.521,99,240,3075,422,167,193,0.781,1.156,0.865,1.000
9,M41462-1-E.tif:0558-2856,27135,191.735,95,233,2756,491,201,135,0.755,1.489,0.672,1.000
10,M41462-1-E.tif:0522-2639,24138,166.620,61,220,2565,441,149,162,0.784,1.087,0.920,1.000
11,M41462-1-E.tif:0520-2345,26082,185.801,112,223,2264,440,162,161,0.785,1.006,0.994,1.000
12,M41462-1-E.tif:0507-2108,10625,156.359,59,222,2046,465,125,85,0.757,1.471,0.680,1.000
13,M41462-1-E.tif:0535-1867,26076,179.885,75,225,1788,453,159,164,0.785,1.031,0.970,1.000
14,M41462-1-E.tif:0536-1515,53284,147.554,41,220,1342,459,346,154,0.670,2.247,0.445,1.000
15,M41462-1-E.tif:0600-1207,41961,179.966,65,219,1109,494,197,213,0.784,1.081,0.925,1.000
16,M41462-1-E.tif:0514-0796,60976,150.324,39,221,648,411,296,206,0.760,1.437,0.696,1.000
17,M41462-1-E.tif:1075-0802,151986,194.232,70,224,629,856,347,438,0.775,1.262,0.792,1.000
18,M41462-1-E.tif:1072-1443,360728,156.790,34,227,1107,804,673,536,0.775,1.256,0.796,1.000
19,M41462-1-E.tif:1006-1999,133331,188.723,91,231,1829,811,341,391,0.782,1.147,0.872,1.000
20,M41462-1-E.tif:1032-2428,157545,183.145,65,232,2234,830,389,405,0.785,1.041,0.960,1.000
21,M41462-1-E.tif:1041-2848,95728,174.911,61,237,2724,848,248,386,0.748,1.556,0.642,1.000
22,M41462-1-E.tif:0958-3260,96492,174.115,51,229,3073,829,374,258,0.759,1.450,0.690,1.000
23,M41462-1-E.tif:1032-3701,163664,182.673,62,230,3489,839,424,386,0.784,1.098,0.910,1.000
24,M41462-1-E.tif:1054-4159,141722,144.799,38,216,3974,863,371,382,0.785,1.030,0.971,1.000
25,M41462-1-E.tif:1058-4607,144189,162.474,63,237,4441,842,333,433,0.772,1.300,0.769,1.000
26,M41462-1-E.tif:0986-5194,203280,160.941,55,211,4974,755,440,462,0.785,1.050,0.952,1.000
27,M41462-1-E.tif:1564-5345,187264,180.178,75,229,5169,1298,352,532,0.753,1.511,0.662,1.000
28,M41462-1-E.tif:1583-4945,103600,172.612,64,220,4797,1408,296,350,0.780,1.182,0.846,1.000
29,M41462-1-E.tif:1554-4373,123930,184.648,58,222,4118,1433,510,243,0.687,2.099,0.476,1.000
30,M41462-1-E.tif:1566-3830,90592,179.971,63,229,3681,1414,298,304,0.785,1.020,0.980,1.000
31,M41462-1-E.tif:1565-3270,160515,177.082,44,234,2963,1435,615,261,0.657,2.356,0.424,1.000
32,M41462-1-E.tif:1595-2605,134232,181.835,69,239,2401,1431,408,329,0.776,1.240,0.806,1.000
