frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40581-1-E.tif:0901-2599,541008,201.912,0,249,2287,468,624,867,0.765,1.389,0.720,1.000
2,M40581-1-E.tif:0938-1836,991034,191.379,0,249,1415,350,842,1177,0.764,1.398,0.715,1.000
3,M40581-1-E.tif:0624-0975,522932,176.898,0,244,497,351,956,547,0.727,1.748,0.572,1.000
4,M40581-1-E.tif:1190-0990,390450,200.006,0,247,579,953,822,475,0.729,1.731,0.578,1.000
5,M40581-1-E.tif:1884-1077,590318,193.003,0,255,606,1571,943,626,0.753,1.506,0.664,1.000
6,M40581-1-E.tif:2567-0915,347931,216.326,0,249,614,2279,603,577,0.785,1.045,0.957,1.000
7,M40581-1-E.tif:2780-0738,52020,203.164,0,242,594,2690,289,180,0.743,1.606,0.623,1.000
8,M40581-1-E.tif:3097-0952,109521,182.307,4,240,759,2956,387,283,0.766,1.367,0.731,1.000
9,M40581-1-E.tif:2907-1179,22704,201.983,19,245,1113,2821,132,172,0.772,1.303,0.767,1.000
10,M40581-1-E.tif:2742-1449,122508,224.707,28,251,1265,2576,369,332,0.783,1.111,0.900,1.000
11,M40581-1-E.tif:3081-1447,81238,187.182,0,245,1296,2947,302,269,0.783,1.123,0.891,1.000
12,M40581-1-E.tif:2945-1741,28223,217.720,25,247,1658,2861,167,169,0.785,1.012,0.988,1.000
13,M40581-1-E.tif:3116-1838,50274,216.831,39,247,1691,3031,294,171,0.730,1.719,0.582,1.000
14,M40581-1-E.tif:2908-1903,18908,226.011,24,251,1822,2850,163,116,0.763,1.405,0.712,1.000
15,M40581-1-E.tif:2608-1836,77812,207.197,28,245,1738,2410,196,397,0.695,2.026,0.494,1.000
16,M40581-1-E.tif:2396-1524,137196,212.921,21,245,1318,2230,412,333,0.777,1.237,0.808,1.000
17,M40581-1-E.tif:2626-2139,90628,204.229,5,250,1976,2487,326,278,0.780,1.173,0.853,1.000
18,M40581-1-E.tif:2654-2604,114886,211.271,17,249,2341,2545,527,218,0.650,2.417,0.414,1.000
19,M40581-1-E.tif:2983-2131,60377,207.285,21,246,2045,2809,173,349,0.696,2.017,0.496,1.000
20,M40581-1-E.tif:3053-2342,14212,210.292,30,246,2249,3015,187,76,0.645,2.461,0.406,1.000
21,M40581-1-E.tif:3178-2376,24511,205.200,44,242,2280,3115,193,127,0.752,1.520,0.658,1.000
22,M40581-1-E.tif:2896-2369,29670,188.216,20,255,2262,2827,215,138,0.748,1.558,0.642,1.000
23,M40581-1-E.tif:2912-2580,22338,203.917,1,255,2504,2839,153,146,0.785,1.048,0.954,1.000
24,M40581-1-E.tif:2944-2717,75447,216.502,24,243,2593,2793,249,303,0.778,1.217,0.822,1.000
25,M40581-1-E.tif:3164-2727,15092,206.654,34,244,2650,3115,154,98,0.747,1.571,0.636,1.000
26,M40581-1-E.tif:2045-2143,1200600,182.401,0,251,1453,1610,1380,870,0.745,1.586,0.630,1.000
27,M40581-1-E.tif:1399-2768,78660,189.117,17,242,2630,1257,276,285,0.785,1.033,0.968,1.000
28,M40581-1-E.tif:3379-1678,117936,196.440,10,246,1269,3307,819,144,0.400,5.687,0.176,1.000
