frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43295-1-C.tif:0988-2301,69740,205.642,41,243,2143,878,317,220,0.76,1.441,0.694,1
2,M43295-1-C.tif:0916-2088,11468,199.715,62,242,2027,869,122,94,0.772,1.298,0.77,1
3,M43295-1-C.tif:1014-1778,8715,192.562,51,241,1726,973,105,83,0.775,1.265,0.79,1
4,M43295-1-C.tif:0997-1358,35763,189.645,37,238,1222,932,273,131,0.688,2.084,0.48,1
5,M43295-1-C.tif:1026-0899,64224,182.235,36,239,788,882,223,288,0.773,1.291,0.774,1
6,M43295-1-C.tif:1544-1123,100548,163.132,28,240,976,1373,294,342,0.781,1.163,0.86,1
7,M43295-1-C.tif:1540-1339,76405,158.53,34,243,1247,1334,185,413,0.671,2.232,0.448,1
8,M43295-1-C.tif:2164-1072,576786,175.777,32,243,747,1721,651,886,0.767,1.361,0.735,1
9,M43295-1-C.tif:1934-1548,54289,172.59,33,243,1432,1818,233,233,0.785,1,1,1
10,M43295-1-C.tif:2157-1848,36166,187.949,41,243,1764,2050,169,214,0.775,1.266,0.79,1
11,M43295-1-C.tif:2226-2312,324720,205.137,41,243,2087,1866,451,720,0.744,1.596,0.626,1
12,M43295-1-C.tif:3002-2310,50948,206.195,58,243,2216,2867,188,271,0.76,1.441,0.694,1
13,M43295-1-C.tif:2970-1823,204215,195.902,37,242,1565,2773,517,395,0.771,1.309,0.764,1
14,M43295-1-C.tif:2930-1271,34220,161.809,41,239,1153,2858,236,145,0.741,1.628,0.614,1
15,M43295-1-C.tif:2976-0955,34920,174.172,31,241,895,2831,120,291,0.649,2.425,0.412,1
16,M43295-1-C.tif:3458-1676,55710,186.551,30,242,1367,3413,619,90,0.348,6.878,0.145,1
