frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40509-1-E.tif:3367-2923,260865,112.547,33,244,2691,3087,465,561,0.779,1.206,0.829,1.000
2,M40509-1-E.tif:3508-2089,563409,123.208,28,245,1743,3102,693,813,0.780,1.173,0.852,1.000
3,M40509-1-E.tif:2941-0948,312444,205.354,48,255,750,2547,396,789,0.699,1.992,0.502,1.000
4,M40509-1-E.tif:3365-1099,30906,193.560,38,245,1049,3212,101,306,0.586,3.030,0.330,1.000
5,M40509-1-E.tif:2518-1209,1644624,203.244,16,255,885,1249,648,2538,0.509,3.917,0.255,1.000
6,M40509-1-E.tif:2314-2684,5171400,194.758,19,255,1417,1294,2535,2040,0.776,1.243,0.805,1.000
7,M40509-1-E.tif:4112-1282,324198,204.946,43,253,1033,3787,498,651,0.771,1.307,0.765,1.000
8,M40509-1-E.tif:4297-2080,173160,156.335,41,241,1858,4102,444,390,0.782,1.138,0.878,1.000
9,M40509-1-E.tif:4370-2666,185535,188.815,44,245,2467,4138,399,465,0.781,1.165,0.858,1.000
10,M40509-1-E.tif:4268-3547,1195128,209.724,19,255,3151,3514,792,1509,0.709,1.905,0.525,1.000
11,M40509-1-E.tif:2837-0453,408078,204.169,39,255,354,1807,198,2061,0.251,10.409,0.096,1.000
