frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40456-1-C.tif:1502-2428,2319282,164.530,0,249,1729,673,1398,1659,0.780,1.187,0.843,1.000
2,M40456-1-C.tif:2089-2467,142272,159.374,49,224,2296,1881,342,416,0.778,1.216,0.822,1.000
3,M40456-1-C.tif:1290-2061,584568,159.024,0,232,1647,937,828,706,0.780,1.173,0.853,1.000
4,M40456-1-C.tif:0683-2563,29646,109.060,14,215,2482,592,162,183,0.782,1.130,0.885,1.000
5,M40456-1-C.tif:0963-1928,822089,151.598,0,250,1352,607,1153,713,0.742,1.617,0.618,1.000
6,M40456-1-C.tif:0549-1900,752400,149.059,0,249,1450,131,900,836,0.784,1.077,0.929,1.000
7,M40456-1-C.tif:1924-1515,485570,145.393,13,232,1220,1513,590,823,0.764,1.395,0.717,1.000
8,M40456-1-C.tif:2387-0972,119314,137.711,0,222,796,2218,353,338,0.785,1.044,0.958,1.000
9,M40456-1-C.tif:2714-0969,92400,145.900,0,226,804,2574,330,280,0.780,1.179,0.848,1.000
10,M40456-1-C.tif:2246-0605,359040,147.923,0,241,365,1872,480,748,0.748,1.558,0.642,1.000
11,M40456-1-C.tif:1696-0711,118188,116.908,0,235,577,1476,268,441,0.739,1.646,0.608,1.000
12,M40456-1-C.tif:1656-1088,106260,141.440,16,225,896,1518,385,276,0.764,1.395,0.717,1.000
13,M40456-1-C.tif:1948-1054,284849,136.753,0,238,833,1627,443,643,0.759,1.451,0.689,1.000
14,M40456-1-C.tif:2396-1261,76896,147.351,8,222,1083,2288,356,216,0.738,1.648,0.607,1.000
15,M40456-1-C.tif:2441-1547,161304,156.873,42,228,1265,2298,564,286,0.701,1.972,0.507,1.000
16,M40456-1-C.tif:1542-3486,500688,137.674,0,228,3364,516,244,2052,0.298,8.410,0.119,1.000
