frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43303-1-E.tif:1570-2536,1141306,202.283,16,255,1959,1076,1154,989,0.781,1.167,0.857,1
2,M43303-1-E.tif:2374-2429,692780,208.646,17,255,1912,2039,1034,670,0.75,1.543,0.648,1
3,M43303-1-E.tif:3432-3097,842952,209.689,4,255,2479,3091,1236,682,0.72,1.812,0.552,1
4,M43303-1-E.tif:3401-1960,249824,208.589,25,255,1664,3190,592,422,0.763,1.403,0.713,1
5,M43303-1-E.tif:3413-1144,195734,205.423,29,252,803,3270,682,287,0.655,2.376,0.421,1
6,M43303-1-E.tif:4162-1378,152720,187.231,6,250,1046,4047,664,230,0.6,2.887,0.346,1
7,M43303-1-E.tif:4178-2177,77212,189.018,21,252,1978,4081,398,194,0.692,2.052,0.487,1
8,M43303-1-E.tif:4617-1873,41728,171.614,4,244,1710,4553,326,128,0.636,2.547,0.393,1
9,M43303-1-E.tif:4639-2627,15687,156.916,14,240,2533,4598,189,83,0.666,2.277,0.439,1
10,M43303-1-E.tif:4166-2799,28611,202.853,45,251,2706,4090,187,153,0.778,1.222,0.818,1
11,M43303-1-E.tif:4171-3342,23520,209.073,47,252,3272,4087,140,168,0.779,1.2,0.833,1
12,M43303-1-E.tif:5226-2321,160580,158.412,0,249,1803,5149,1036,155,0.356,6.684,0.15,1
13,M43303-1-E.tif:2000-1269,108252,200.037,30,253,1124,1814,291,372,0.774,1.278,0.782,1
