frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40636-1-E.tif:0397-5532,213610,208.453,15,250,5272,192,521,410,0.774,1.271,0.787,1.000
2,M40636-1-E.tif:0371-4943,117493,196.522,0,253,4743,225,401,293,0.766,1.369,0.731,1.000
3,M40636-1-E.tif:0370-4447,116614,204.075,4,249,4248,224,398,293,0.767,1.358,0.736,1.000
4,M40636-1-E.tif:0393-3982,75525,195.767,14,255,3840,261,285,265,0.784,1.075,0.930,1.000
5,M40636-1-E.tif:0968-5611,96512,197.663,0,253,5507,736,208,464,0.671,2.231,0.448,1.000
6,M40636-1-E.tif:0798-5243,46990,196.489,16,255,5116,706,254,185,0.766,1.373,0.728,1.000
7,M40636-1-E.tif:1095-5308,30895,198.315,15,246,5216,1012,185,167,0.783,1.108,0.903,1.000
8,M40636-1-E.tif:0917-4867,164528,199.248,1,251,4685,691,364,452,0.776,1.242,0.805,1.000
9,M40636-1-E.tif:0909-4442,100848,205.964,4,250,4310,718,264,382,0.759,1.447,0.691,1.000
10,M40636-1-E.tif:0896-4027,112924,202.217,9,251,3898,678,259,436,0.734,1.683,0.594,1.000
11,M40636-1-E.tif:0442-3259,63664,207.731,20,250,3167,269,184,346,0.712,1.880,0.532,1.000
12,M40636-1-E.tif:0447-2945,67989,201.796,0,251,2859,251,173,393,0.667,2.272,0.440,1.000
13,M40636-1-E.tif:0364-2501,59512,196.740,15,248,2329,278,344,173,0.699,1.988,0.503,1.000
14,M40636-1-E.tif:0422-2129,37296,203.922,0,253,2066,274,126,296,0.658,2.349,0.426,1.000
15,M40636-1-E.tif:0655-1768,211280,207.194,15,255,1629,275,278,760,0.616,2.734,0.366,1.000
16,M40636-1-E.tif:0746-1006,812174,197.170,0,251,638,195,737,1102,0.754,1.495,0.669,1.000
17,M40636-1-E.tif:0510-0500,109281,216.976,3,251,391,261,219,499,0.666,2.279,0.439,1.000
18,M40636-1-E.tif:1087-0506,51042,193.765,12,251,436,906,141,362,0.634,2.567,0.390,1.000
19,M40636-1-E.tif:0861-2154,25840,192.499,27,247,2078,776,152,170,0.783,1.118,0.894,1.000
20,M40636-1-E.tif:0804-2478,116028,213.133,0,250,2332,606,293,396,0.768,1.352,0.740,1.000
21,M40636-1-E.tif:0866-2865,35358,199.180,23,247,2782,760,166,213,0.773,1.283,0.779,1.000
22,M40636-1-E.tif:0874-3219,36540,190.274,12,255,3089,804,261,140,0.714,1.864,0.536,1.000
23,M40636-1-E.tif:1527-5553,130340,206.197,8,249,5382,1337,343,380,0.783,1.108,0.903,1.000
24,M40636-1-E.tif:1586-5241,15142,191.078,44,246,5174,1530,134,113,0.780,1.186,0.843,1.000
25,M40636-1-E.tif:1357-5292,51770,183.229,1,249,5125,1280,334,155,0.680,2.155,0.464,1.000
26,M40636-1-E.tif:1456-4917,78116,202.624,11,252,4799,1291,236,331,0.763,1.403,0.713,1.000
27,M40636-1-E.tif:1431-4636,74115,209.619,42,248,4545,1229,183,405,0.673,2.213,0.452,1.000
28,M40636-1-E.tif:1441-4378,99660,205.988,23,249,4268,1215,220,453,0.691,2.059,0.486,1.000
29,M40636-1-E.tif:1413-4057,134680,206.537,0,248,3872,1231,370,364,0.785,1.016,0.984,1.000
