frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43306-1-C.tif:1057-2087,28014,178.142,41,239,2000,977,174,161,0.784,1.081,0.925,1.000
2,M43306-1-C.tif:1359-2113,251920,188.937,41,246,1878,1091,470,536,0.782,1.140,0.877,1.000
3,M43306-1-C.tif:1470-1901,18430,180.596,41,233,1853,1375,97,190,0.703,1.959,0.511,1.000
4,M43306-1-C.tif:1678-2418,42336,208.956,50,244,2310,1580,216,196,0.784,1.102,0.907,1.000
5,M43306-1-C.tif:1790-2127,210000,173.592,31,240,1931,1579,420,500,0.779,1.190,0.840,1.000
6,M43306-1-C.tif:2022-1887,132193,169.425,33,246,1806,1617,163,811,0.438,4.975,0.201,1.000
7,M43306-1-C.tif:2108-2286,22496,182.904,40,238,2212,2032,148,152,0.785,1.027,0.974,1.000
8,M43306-1-C.tif:2165-2386,15180,212.716,51,245,2320,2108,132,115,0.782,1.148,0.871,1.000
9,M43306-1-C.tif:2243-2140,193640,178.155,31,248,1952,1986,376,515,0.766,1.370,0.730,1.000
10,M43306-1-C.tif:2048-1644,82669,164.340,30,225,1464,1934,361,229,0.746,1.576,0.634,1.000
11,M43306-1-C.tif:1903-1194,20825,177.532,33,230,1135,1816,119,175,0.757,1.471,0.680,1.000
12,M43306-1-C.tif:2256-0965,31122,192.970,45,238,848,2190,234,133,0.726,1.759,0.568,1.000
13,M43306-1-C.tif:2276-1389,34914,179.413,34,231,1263,2207,253,138,0.717,1.833,0.545,1.000
14,M43306-1-C.tif:2679-0886,8439,170.757,35,230,843,2631,87,97,0.783,1.115,0.897,1.000
15,M43306-1-C.tif:2664-1113,20736,160.139,31,233,1041,2592,144,144,0.785,1.000,1.000,1.000
16,M43306-1-C.tif:2657-1396,20305,191.339,45,236,1331,2580,131,155,0.780,1.183,0.845,1.000
17,M43306-1-C.tif:2661-1700,19278,195.375,43,248,1641,2580,119,162,0.767,1.361,0.735,1.000
18,M43306-1-C.tif:2707-2031,8964,187.821,53,236,1977,2666,108,83,0.772,1.301,0.769,1.000
19,M43306-1-C.tif:2693-2405,10434,191.026,43,237,2358,2638,94,111,0.780,1.181,0.847,1.000
20,M43306-1-C.tif:1540-1441,41958,183.706,43,233,1360,1411,162,259,0.744,1.599,0.625,1.000
21,M43306-1-C.tif:1448-0949,155295,190.817,34,240,792,1202,315,493,0.747,1.565,0.639,1.000
22,M43306-1-C.tif:1026-1262,54940,181.929,37,230,1160,892,205,268,0.771,1.307,0.765,1.000
23,M43306-1-C.tif:3168-1722,60480,183.326,28,246,1407,3120,630,96,0.360,6.562,0.152,1.000
