frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40534-1-C.tif:1285-5520,272745,162.682,0,241,5303,972,435,627,0.760,1.441,0.694,1.000
2,M40534-1-C.tif:2809-4596,5248125,209.866,0,255,3659,1410,1875,2799,0.755,1.493,0.670,1.000
3,M40534-1-C.tif:2698-3093,639261,215.993,3,255,2885,1932,417,1533,0.528,3.676,0.272,1.000
4,M40534-1-C.tif:2880-2495,2581920,206.610,0,255,2006,1560,978,2640,0.620,2.699,0.370,1.000
5,M40534-1-C.tif:3625-2888,135054,224.854,93,255,2765,3351,246,549,0.671,2.232,0.448,1.000
6,M40534-1-C.tif:1027-2415,1746468,201.991,2,255,1797,321,1236,1413,0.782,1.143,0.875,1.000
7,M40534-1-C.tif:1809-2020,144072,184.926,0,238,1890,1533,261,552,0.685,2.115,0.473,1.000
8,M40534-1-C.tif:0606-1578,300312,186.910,2,239,1287,348,582,516,0.783,1.128,0.887,1.000
9,M40534-1-C.tif:1776-1512,2494800,191.522,0,253,918,726,1188,2100,0.725,1.768,0.566,1.000
10,M40534-1-C.tif:2932-1923,99666,192.520,7,255,1776,2763,294,339,0.781,1.153,0.867,1.000
11,M40534-1-C.tif:3004-1710,220500,199.404,3,255,1500,2742,420,525,0.776,1.250,0.800,1.000
12,M40534-1-C.tif:3220-1971,26712,195.839,25,235,1887,3141,168,159,0.785,1.057,0.946,1.000
13,M40534-1-C.tif:3327-1905,11016,189.360,19,238,1854,3273,102,108,0.785,1.059,0.944,1.000
14,M40534-1-C.tif:3286-1249,106875,195.248,0,239,1107,3099,285,375,0.771,1.316,0.760,1.000
15,M40534-1-C.tif:3189-1594,274050,194.356,0,253,1332,2928,525,522,0.785,1.006,0.994,1.000
16,M40534-1-C.tif:0430-4444,488457,191.250,0,255,3414,312,2061,237,0.291,8.696,0.115,1.000
