frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41453-1-E.tif:1027-5046,101441,186.304,51,230,4906,847,281,361,0.773,1.285,0.778,1.000
2,M41453-1-E.tif:1025-4540,158928,189.181,40,234,4304,857,473,336,0.763,1.408,0.710,1.000
3,M41453-1-E.tif:1065-4056,103950,201.752,78,235,3899,900,315,330,0.785,1.048,0.955,1.000
4,M41453-1-E.tif:1080-3398,300472,193.766,10,250,3134,796,529,568,0.784,1.074,0.931,1.000
5,M41453-1-E.tif:1101-2852,93015,195.327,102,233,2720,926,265,351,0.770,1.325,0.755,1.000
6,M41453-1-E.tif:1096-2352,134493,167.557,28,232,2162,920,381,353,0.784,1.079,0.927,1.000
7,M41453-1-E.tif:1272-1680,965264,187.792,17,237,1186,784,989,976,0.785,1.013,0.987,1.000
8,M41453-1-E.tif:2379-1396,590888,163.813,31,235,1079,1913,634,932,0.757,1.470,0.680,1.000
9,M41453-1-E.tif:2614-2314,1333920,194.519,50,238,1719,2054,1191,1120,0.785,1.063,0.940,1.000
10,M41453-1-E.tif:2910-1929,289194,191.205,50,231,1694,2603,471,614,0.772,1.304,0.767,1.000
11,M41453-1-E.tif:3576-1446,554246,196.636,49,236,1033,3241,826,671,0.777,1.231,0.812,1.000
12,M41453-1-E.tif:3553-2504,455950,190.271,49,227,2090,3278,829,550,0.753,1.507,0.663,1.000
13,M41453-1-E.tif:3204-3274,168350,198.784,91,233,3099,2964,350,481,0.766,1.374,0.728,1.000
14,M41453-1-E.tif:3422-3631,141955,199.538,77,231,3472,3200,319,445,0.764,1.395,0.717,1.000
15,M41453-1-E.tif:3085-3828,109472,203.007,78,237,3652,2930,352,311,0.782,1.132,0.884,1.000
16,M41453-1-E.tif:2589-3065,178340,206.335,73,238,2880,2348,370,482,0.772,1.303,0.768,1.000
17,M41453-1-E.tif:1552-2506,128325,177.161,58,233,2289,1405,435,295,0.757,1.475,0.678,1.000
18,M41453-1-E.tif:1941-2840,140800,203.859,85,237,2703,1685,275,512,0.714,1.862,0.537,1.000
19,M41453-1-E.tif:1858-3196,315868,211.632,107,236,2993,1469,406,778,0.708,1.916,0.522,1.000
20,M41453-1-E.tif:1577-3686,93993,206.090,77,235,3525,1432,323,291,0.783,1.110,0.901,1.000
21,M41453-1-E.tif:2019-3765,146376,206.931,84,237,3605,1791,321,456,0.762,1.421,0.704,1.000
22,M41453-1-E.tif:2418-3424,189128,209.602,108,236,3236,2167,376,503,0.769,1.338,0.748,1.000
23,M41453-1-E.tif:2596-3806,111872,204.777,90,239,3678,2378,256,437,0.732,1.707,0.586,1.000
24,M41453-1-E.tif:2726-4127,61236,206.300,82,239,4006,2600,243,252,0.785,1.037,0.964,1.000
25,M41453-1-E.tif:2751-4482,63222,205.520,83,238,4354,2628,257,246,0.785,1.045,0.957,1.000
26,M41453-1-E.tif:2770-4976,229840,198.378,62,232,4755,2510,442,520,0.780,1.176,0.850,1.000
27,M41453-1-E.tif:2044-5042,127136,191.260,52,234,4905,1812,274,464,0.733,1.693,0.591,1.000
28,M41453-1-E.tif:2038-4430,501264,200.785,69,234,4076,1684,708,708,0.785,1.000,1.000,1.000
29,M41453-1-E.tif:1505-4059,73377,202.648,66,239,3928,1366,263,279,0.785,1.061,0.943,1.000
30,M41453-1-E.tif:1462-4402,68544,198.328,67,235,4249,1350,306,224,0.767,1.366,0.732,1.000
31,M41453-1-E.tif:1427-4910,158850,189.355,59,236,4685,1251,450,353,0.774,1.275,0.784,1.000
32,M41453-1-E.tif:3384-4976,283484,206.934,65,237,4706,3122,541,524,0.785,1.032,0.969,1.000
33,M41453-1-E.tif:3444-4343,97295,202.716,99,240,4184,3292,319,305,0.785,1.046,0.956,1.000
34,M41453-1-E.tif:3977-3949,156624,203.362,42,247,3447,3899,1004,156,0.366,6.436,0.155,1.000
