frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
42,M40637-1-E.tif:0418-3175,68034,198.490,32,252,3088,223,174,391,0.670,2.247,0.445,1.000
43,M40637-1-E.tif:0414-2858,65394,194.877,26,250,2764,241,189,346,0.718,1.831,0.546,1.000
44,M40637-1-E.tif:2163-3016,264248,177.926,28,255,2770,1895,493,536,0.784,1.087,0.920,1.000
45,M40637-1-E.tif:2654-2996,113238,167.560,0,235,2753,2538,486,233,0.688,2.086,0.479,1.000
46,M40637-1-E.tif:2816-3458,122305,177.905,20,250,3306,2616,305,401,0.771,1.315,0.761,1.000
47,M40637-1-E.tif:3201-2915,266760,186.342,25,255,2668,2931,494,540,0.784,1.093,0.915,1.000
48,M40637-1-E.tif:3288-3328,39368,184.673,48,237,3262,3140,133,296,0.672,2.226,0.449,1.000
49,M40637-1-E.tif:3244-3618,42160,179.867,0,242,3541,3108,155,272,0.726,1.755,0.570,1.000
50,M40637-1-E.tif:3595-3625,58779,192.614,34,237,3531,3440,189,311,0.739,1.646,0.608,1.000
51,M40637-1-E.tif:3915-3622,39694,189.631,27,243,3511,3826,223,178,0.776,1.253,0.798,1.000
52,M40637-1-E.tif:3768-3316,87098,178.304,29,240,3209,3565,214,407,0.710,1.902,0.526,1.000
53,M40637-1-E.tif:3782-2937,128700,191.634,36,255,2772,3587,330,390,0.780,1.182,0.846,1.000
54,M40637-1-E.tif:0365-2138,75790,188.643,21,252,1995,233,286,265,0.784,1.079,0.927,1.000
55,M40637-1-E.tif:0341-1672,116424,206.226,24,255,1474,194,396,294,0.768,1.347,0.742,1.000
56,M40637-1-E.tif:0346-1182,114624,196.150,29,255,983,202,398,288,0.765,1.382,0.724,1.000
57,M40637-1-E.tif:0372-0591,211292,201.738,46,255,330,170,523,404,0.772,1.295,0.772,1.000
58,M40637-1-E.tif:0936-0517,97128,194.141,39,247,411,708,213,456,0.682,2.141,0.467,1.000
59,M40637-1-E.tif:0772-0882,47616,194.271,55,247,754,679,256,186,0.766,1.376,0.727,1.000
60,M40637-1-E.tif:0891-1253,162811,196.078,28,247,1073,666,361,451,0.776,1.249,0.800,1.000
61,M40637-1-E.tif:0883-1676,100746,197.931,33,248,1546,690,261,386,0.756,1.479,0.676,1.000
62,M40637-1-E.tif:0868-2090,111281,191.354,14,244,1962,652,257,433,0.734,1.685,0.594,1.000
63,M40637-1-E.tif:1386-2065,133955,206.039,48,254,1882,1204,367,365,0.785,1.005,0.995,1.000
64,M40637-1-E.tif:1414-1746,95188,199.835,38,250,1640,1190,212,449,0.684,2.118,0.472,1.000
65,M40637-1-E.tif:1402-1486,72982,197.397,42,243,1395,1202,182,401,0.675,2.203,0.454,1.000
66,M40637-1-E.tif:1427-1208,79109,198.669,50,249,1089,1262,239,331,0.765,1.385,0.722,1.000
67,M40637-1-E.tif:1067-0817,29684,195.318,42,247,727,985,181,164,0.783,1.104,0.906,1.000
68,M40637-1-E.tif:1328-0833,51770,181.737,29,250,666,1251,334,155,0.680,2.155,0.464,1.000
69,M40637-1-E.tif:1556-0883,15162,189.572,63,243,817,1499,133,114,0.781,1.167,0.857,1.000
70,M40637-1-E.tif:1491-0572,127193,202.058,32,250,402,1305,341,373,0.784,1.094,0.914,1.000
71,M40637-1-E.tif:1925-0549,40885,183.399,54,243,457,1815,185,221,0.779,1.195,0.837,1.000
72,M40637-1-E.tif:1955-0997,163248,196.871,35,254,769,1776,456,358,0.774,1.274,0.785,1.000
73,M40637-1-E.tif:1910-1453,33858,179.089,49,241,1372,1806,162,209,0.773,1.290,0.775,1.000
74,M40637-1-E.tif:1908-1900,136496,197.680,47,249,1676,1756,449,304,0.756,1.477,0.677,1.000
75,M40637-1-E.tif:2357-2094,37296,194.754,46,239,2039,2189,111,336,0.586,3.027,0.330,1.000
76,M40637-1-E.tif:2381-1812,69810,180.697,29,241,1715,2202,195,358,0.717,1.836,0.545,1.000
77,M40637-1-E.tif:2372-1530,67424,190.262,26,248,1444,2176,172,392,0.666,2.279,0.439,1.000
78,M40637-1-E.tif:2513-1153,234017,197.893,35,245,988,2160,331,707,0.682,2.136,0.468,1.000
79,M40637-1-E.tif:2421-0681,144992,195.962,38,248,484,2237,394,368,0.784,1.071,0.934,1.000
80,M40637-1-E.tif:2872-0700,120243,198.243,49,250,477,2738,447,269,0.737,1.662,0.602,1.000
81,M40637-1-E.tif:2868-1585,113932,177.259,22,250,1429,2686,313,364,0.781,1.163,0.860,1.000
82,M40637-1-E.tif:2842-2013,119833,197.777,44,248,1828,2681,371,323,0.782,1.149,0.871,1.000
83,M40637-1-E.tif:3300-1920,105179,189.629,23,246,1786,3105,269,391,0.759,1.454,0.688,1.000
84,M40637-1-E.tif:3259-1534,71466,186.701,40,246,1405,3121,258,277,0.784,1.074,0.931,1.000
85,M40637-1-E.tif:3159-1155,102960,188.231,26,242,1056,2899,198,520,0.627,2.626,0.381,1.000
86,M40637-1-E.tif:3286-0657,91224,187.407,47,236,531,3105,252,362,0.760,1.437,0.696,1.000
87,M40637-1-E.tif:3735-0686,77825,186.623,45,245,545,3598,283,275,0.785,1.029,0.972,1.000
88,M40637-1-E.tif:3725-1116,46690,199.186,102,241,971,3645,290,161,0.721,1.801,0.555,1.000
89,M40637-1-E.tif:3688-1469,31624,185.937,27,241,1410,3554,118,268,0.667,2.271,0.440,1.000
90,M40637-1-E.tif:3723-1786,27889,193.752,56,240,1703,3640,167,167,0.785,1.000,1.000,1.000
91,M40637-1-E.tif:4172-3156,107996,170.162,10,249,2691,4114,931,116,0.310,8.026,0.125,1.000
