frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43305-1-E.tif:0985-1971,78840,186.754,42,247,1862,805,219,360,0.739,1.644,0.608,1.000
2,M43305-1-E.tif:1101-1816,43788,186.870,41,236,1734,968,164,267,0.741,1.628,0.614,1.000
3,M43305-1-E.tif:1161-1729,14706,179.775,44,233,1665,1104,129,114,0.782,1.132,0.884,1.000
4,M43305-1-E.tif:1035-1686,37200,169.122,38,229,1611,911,150,248,0.738,1.653,0.605,1.000
5,M43305-1-E.tif:1018-1521,36783,164.854,31,228,1421,927,201,183,0.784,1.098,0.910,1.000
6,M43305-1-E.tif:1022-1024,45267,182.378,41,233,906,927,237,191,0.776,1.241,0.806,1.000
7,M43305-1-E.tif:1562-1150,61770,181.178,39,233,1044,1417,213,290,0.767,1.362,0.734,1.000
8,M43305-1-E.tif:1951-0881,26145,165.233,34,234,829,1827,105,249,0.655,2.371,0.422,1.000
9,M43305-1-E.tif:1927-0956,18291,181.003,42,224,911,1827,91,201,0.674,2.209,0.453,1.000
10,M43305-1-E.tif:1941-1145,39600,172.085,41,229,1070,1809,150,264,0.726,1.760,0.568,1.000
11,M43305-1-E.tif:2029-1531,184000,181.896,32,239,1331,1799,400,460,0.782,1.150,0.870,1.000
12,M43305-1-E.tif:1930-2066,44880,188.749,40,234,1973,1810,187,240,0.773,1.283,0.779,1.000
13,M43305-1-E.tif:2125-2074,21235,180.561,37,236,1997,2057,155,137,0.782,1.131,0.884,1.000
14,M43305-1-E.tif:2759-1849,434368,188.759,35,240,1541,2407,617,704,0.782,1.141,0.876,1.000
15,M43305-1-E.tif:2846-1434,151436,168.920,31,234,1290,2584,289,524,0.720,1.813,0.552,1.000
16,M43305-1-E.tif:2754-1099,327376,171.707,27,244,840,2438,518,632,0.778,1.220,0.820,1.000
17,M43305-1-E.tif:1520-1641,158574,188.646,32,239,1394,1360,494,321,0.750,1.539,0.650,1.000
18,M43305-1-E.tif:3338-1523,57057,173.296,26,247,1210,3293,627,91,0.348,6.890,0.145,1.000
