frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42377-1-E.tif:1573-4729,1019928,198.736,49,250,4183,1106,1092,934,0.781,1.169,0.855,1.000
2,M42377-1-E.tif:2308-4708,783960,184.059,53,243,4003,2030,1410,556,0.637,2.536,0.394,1.000
3,M42377-1-E.tif:3094-4981,154176,185.974,55,235,4717,2948,528,292,0.720,1.808,0.553,1.000
4,M42377-1-E.tif:2858-3728,550528,204.062,80,241,3337,2506,782,704,0.783,1.111,0.900,1.000
5,M42377-1-E.tif:2324-3712,227304,194.562,65,241,3425,2126,574,396,0.759,1.449,0.690,1.000
6,M42377-1-E.tif:1830-2443,2074464,152.015,33,241,1757,1074,1372,1512,0.784,1.102,0.907,1.000
7,M42377-1-E.tif:2675-3106,171332,180.608,51,235,2895,2472,422,406,0.785,1.039,0.962,1.000
8,M42377-1-E.tif:2864-2553,541168,143.180,38,236,2099,2566,908,596,0.752,1.523,0.656,1.000
9,M42377-1-E.tif:2831-1491,695096,166.389,43,235,953,2508,1076,646,0.736,1.666,0.600,1.000
10,M42377-1-E.tif:2163-1348,802724,157.429,15,236,789,1804,1118,718,0.748,1.557,0.642,1.000
11,M42377-1-E.tif:2030-2005,19488,145.709,52,226,1921,1972,168,116,0.759,1.448,0.690,1.000
12,M42377-1-E.tif:1501-1275,577080,143.715,28,238,817,1186,916,630,0.759,1.454,0.688,1.000
13,M42377-1-E.tif:0832-1371,496800,176.840,38,234,911,562,920,540,0.732,1.704,0.587,1.000
14,M42377-1-E.tif:3613-4120,59052,150.548,53,234,4006,3484,228,259,0.782,1.136,0.880,1.000
15,M42377-1-E.tif:3621-4592,71574,168.414,59,234,4441,3503,302,237,0.774,1.274,0.785,1.000
16,M42377-1-E.tif:3586-5014,56650,133.433,37,228,4911,3449,206,275,0.769,1.335,0.749,1.000
17,M42377-1-E.tif:3793-2857,174933,208.980,53,246,2346,3708,1023,171,0.385,5.982,0.167,1.000
