frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41774-1-A.tif:0794-4738,179496,160.882,77,220,4461,632,554,324,0.732,1.710,0.585,1.000
2,M41774-1-A.tif:1122-4550,107679,158.228,69,216,4425,908,251,429,0.732,1.709,0.585,1.000
3,M41774-1-A.tif:1205-4895,99900,159.597,76,219,4755,1056,270,370,0.766,1.370,0.730,1.000
4,M41774-1-A.tif:0796-4140,97352,179.586,88,226,3968,655,344,283,0.778,1.216,0.823,1.000
5,M41774-1-A.tif:1192-4066,215968,176.068,76,224,3794,994,544,397,0.766,1.370,0.730,1.000
6,M41774-1-A.tif:0857-3518,244277,171.065,78,226,3227,648,583,419,0.764,1.391,0.719,1.000
7,M41774-1-A.tif:0872-2613,304274,176.995,77,232,2158,705,911,334,0.617,2.728,0.367,1.000
8,M41774-1-A.tif:0801-1927,84915,182.525,80,220,1800,635,255,333,0.772,1.306,0.766,1.000
9,M41774-1-A.tif:0801-1718,72384,178.584,81,229,1602,645,232,312,0.768,1.345,0.744,1.000
10,M41774-1-A.tif:0746-1255,143088,190.675,95,232,991,611,528,271,0.704,1.948,0.513,1.000
11,M41774-1-A.tif:1158-1162,51510,165.197,80,222,1061,1031,202,255,0.775,1.262,0.792,1.000
12,M41774-1-A.tif:1200-1544,113834,173.246,74,220,1380,1027,329,346,0.785,1.052,0.951,1.000
13,M41774-1-A.tif:1214-1975,66600,175.504,78,221,1827,1102,296,225,0.771,1.316,0.760,1.000
14,M41774-1-A.tif:1237-2439,101480,161.651,79,236,2292,1065,295,344,0.781,1.166,0.858,1.000
15,M41774-1-A.tif:1101-2954,113100,176.138,85,232,2759,956,390,290,0.768,1.345,0.744,1.000
16,M41774-1-A.tif:1465-2973,112632,180.015,83,223,2745,1342,456,247,0.716,1.846,0.542,1.000
17,M41774-1-A.tif:1699-2496,141264,198.180,100,232,2278,1537,436,324,0.768,1.346,0.743,1.000
18,M41774-1-A.tif:1868-3120,170430,203.890,99,231,2873,1696,494,345,0.761,1.432,0.698,1.000
19,M41774-1-A.tif:2039-2654,59020,193.676,99,226,2541,1909,227,260,0.782,1.145,0.873,1.000
20,M41774-1-A.tif:2110-2278,42720,189.284,96,228,2189,1990,178,240,0.768,1.348,0.742,1.000
21,M41774-1-A.tif:1930-1589,832869,183.559,79,255,1099,1506,981,849,0.781,1.155,0.865,1.000
22,M41774-1-A.tif:2571-1536,114080,186.284,93,235,1381,2387,310,368,0.780,1.187,0.842,1.000
23,M41774-1-A.tif:2973-1268,194220,199.868,101,239,1073,2724,390,498,0.774,1.277,0.783,1.000
24,M41774-1-A.tif:3181-1796,168519,207.715,98,236,1608,2958,377,447,0.780,1.186,0.843,1.000
25,M41774-1-A.tif:3304-2448,36952,196.542,112,230,2386,3155,124,298,0.652,2.403,0.416,1.000
26,M41774-1-A.tif:3303-2730,53966,206.962,112,235,2670,3080,121,446,0.527,3.686,0.271,1.000
27,M41774-1-A.tif:3173-3063,47472,200.058,112,236,2971,3044,184,258,0.763,1.402,0.713,1.000
28,M41774-1-A.tif:3443-3321,41004,196.254,109,233,3245,3309,153,268,0.727,1.752,0.571,1.000
29,M41774-1-A.tif:3175-3516,32235,203.551,119,238,3464,3022,105,307,0.597,2.924,0.342,1.000
30,M41774-1-A.tif:3308-3798,137697,202.459,113,236,3680,3018,237,581,0.646,2.451,0.408,1.000
31,M41774-1-A.tif:3141-4300,304836,190.275,89,234,4034,2855,532,573,0.784,1.077,0.928,1.000
32,M41774-1-A.tif:3585-4353,52160,185.003,87,226,4193,3504,320,163,0.702,1.963,0.509,1.000
33,M41774-1-A.tif:3240-4908,220311,192.819,95,227,4772,2837,273,807,0.593,2.956,0.338,1.000
34,M41774-1-A.tif:2399-4456,856107,167.943,68,232,3885,2025,1143,749,0.751,1.526,0.655,1.000
35,M41774-1-A.tif:1916-4076,109250,174.211,78,217,3839,1801,475,230,0.691,2.065,0.484,1.000
36,M41774-1-A.tif:1670-4366,90730,158.742,75,212,4151,1565,430,211,0.694,2.038,0.491,1.000
37,M41774-1-A.tif:1500-3939,82512,160.667,75,226,3748,1392,382,216,0.725,1.769,0.565,1.000
38,M41774-1-A.tif:1737-3562,124476,183.469,86,227,3424,1512,276,451,0.740,1.634,0.612,1.000
39,M41774-1-A.tif:1299-3443,69498,164.753,73,218,3268,1200,351,198,0.724,1.773,0.564,1.000
40,M41774-1-A.tif:1501-4493,25258,170.543,83,219,4407,1428,173,146,0.780,1.185,0.844,1.000
41,M41774-1-A.tif:1761-4903,194940,167.574,80,224,4713,1505,380,513,0.768,1.350,0.741,1.000
42,M41774-1-A.tif:2520-3549,178240,180.295,87,236,3389,2242,320,557,0.728,1.741,0.575,1.000
43,M41774-1-A.tif:2516-2974,472005,181.176,81,231,2592,2208,765,617,0.776,1.240,0.807,1.000
44,M41774-1-A.tif:2643-2143,471270,185.842,89,228,1798,2302,690,683,0.785,1.010,0.990,1.000
45,M41774-1-A.tif:3817-3514,163676,205.928,96,246,3021,3734,986,166,0.387,5.940,0.168,1.000
