frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42387-1-E.tif:0001-1828,4575914,208.647,12,255,2872,947,2597,1762,0.757,1.474,0.678,1.000
2,M42387-1-E.tif:0002-2537,53824,216.413,110,250,3029,2421,232,232,0.785,1.000,1.000,1.000
3,M42387-1-E.tif:0003-1395,144760,211.637,63,252,2559,1241,470,308,0.751,1.526,0.655,1.000
4,M42387-1-E.tif:0004-1254,613532,205.436,77,248,1655,928,941,652,0.760,1.443,0.693,1.000
5,M42387-1-E.tif:0005-1285,399430,208.619,89,243,1078,947,590,677,0.782,1.147,0.871,1.000
6,M42387-1-E.tif:0006-1947,236880,211.496,82,248,1957,1737,564,420,0.769,1.343,0.745,1.000
7,M42387-1-E.tif:0007-2625,155262,208.743,89,250,2433,2396,339,458,0.768,1.351,0.740,1.000
8,M42387-1-E.tif:0008-2248,477402,211.954,80,252,1204,1931,753,634,0.780,1.188,0.842,1.000
9,M42387-1-E.tif:0009-3274,1006362,207.251,62,252,4171,2785,1029,978,0.785,1.052,0.950,1.000
10,M42387-1-E.tif:0010-3004,155064,214.739,107,248,3794,2791,364,426,0.781,1.170,0.854,1.000
11,M42387-1-E.tif:0011-3440,92160,216.725,96,249,3782,3280,288,320,0.783,1.111,0.900,1.000
12,M42387-1-E.tif:0012-3220,292491,215.106,71,255,3173,2910,471,621,0.771,1.318,0.758,1.000
13,M42387-1-E.tif:0013-3330,168137,213.573,84,250,2609,3111,383,439,0.782,1.146,0.872,1.000
14,M42387-1-E.tif:0014-3252,613158,216.521,36,252,1248,2979,1123,546,0.692,2.057,0.486,1.000
15,M42387-1-E.tif:0015-3923,204476,192.851,39,252,2477,3826,1054,194,0.412,5.433,0.184,1.000
