frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43280-1-E.tif:1689-4743,667686,191.63,42,237,4358,1256,771,866,0.783,1.123,0.89,1
2,M43280-1-E.tif:1550-4389,50141,184.048,45,235,4288,1427,203,247,0.778,1.217,0.822,1
3,M43280-1-E.tif:1946-5060,39188,194.748,60,234,4959,1849,202,194,0.785,1.041,0.96,1
4,M43280-1-E.tif:2296-4374,417410,190.196,46,242,4063,1961,623,670,0.784,1.075,0.93,1
5,M43280-1-E.tif:2245-4755,67760,181.192,44,233,4645,2091,220,308,0.764,1.4,0.714,1
6,M43280-1-E.tif:2266-5038,192270,193.023,45,237,4843,2020,390,493,0.775,1.264,0.791,1
7,M43280-1-E.tif:2670-5008,118241,181.994,40,236,4850,2484,317,373,0.78,1.177,0.85,1
8,M43280-1-E.tif:2570-4753,94577,189.859,47,236,4639,2364,229,413,0.721,1.803,0.554,1
9,M43280-1-E.tif:2738-4234,116700,182.231,44,238,4040,2588,389,300,0.772,1.297,0.771,1
10,M43280-1-E.tif:2656-4528,79344,192.105,60,236,4398,2504,261,304,0.781,1.165,0.859,1
11,M43280-1-E.tif:1746-4061,37698,166.498,43,229,3958,1655,206,183,0.783,1.126,0.888,1
12,M43280-1-E.tif:1437-4019,268320,191.56,8,239,3697,1229,645,416,0.749,1.55,0.645,1
13,M43280-1-E.tif:1554-3708,9831,190.498,65,235,3665,1498,87,113,0.772,1.299,0.77,1
14,M43280-1-E.tif:1798-3514,29580,184.818,54,230,3442,1696,145,204,0.763,1.407,0.711,1
15,M43280-1-E.tif:1743-2853,60828,200.501,63,241,2742,1606,222,274,0.777,1.234,0.81,1
16,M43280-1-E.tif:2127-2679,65612,204.005,72,244,2585,1953,188,349,0.715,1.856,0.539,1
17,M43280-1-E.tif:2079-2978,357870,198.484,54,241,2741,1702,474,755,0.744,1.593,0.628,1
18,M43280-1-E.tif:2638-2797,45136,203.229,75,239,2735,2456,124,364,0.595,2.935,0.341,1
19,M43280-1-E.tif:2458-2977,38752,200.204,67,240,2891,2346,173,224,0.772,1.295,0.772,1
20,M43280-1-E.tif:2505-3110,284325,196.839,50,240,2898,2171,425,669,0.746,1.574,0.635,1
21,M43280-1-E.tif:2515-3349,36480,191.729,59,236,3254,2419,190,192,0.785,1.011,0.99,1
22,M43280-1-E.tif:1152-2202,193600,192.922,45,238,1982,932,440,440,0.785,1,1,1
23,M43280-1-E.tif:1573-2258,175604,174.125,32,236,2105,1287,307,572,0.714,1.863,0.537,1
24,M43280-1-E.tif:1573-1588,1951284,190.481,32,240,869,895,1439,1356,0.785,1.061,0.942,1
25,M43280-1-E.tif:2260-1395,99160,178.931,53,234,1210,2126,370,268,0.765,1.381,0.724,1
26,M43280-1-E.tif:2221-1574,4032,164.429,81,222,1543,2189,63,64,0.785,1.016,0.984,1
27,M43280-1-E.tif:2286-1576,2691,178.821,83,219,1557,2252,39,69,0.725,1.769,0.565,1
28,M43280-1-E.tif:2773-1846,1226772,192.74,21,239,1232,2274,1228,999,0.777,1.229,0.814,1
29,M43280-1-E.tif:3567-1801,35952,188.603,56,233,1717,3460,168,214,0.774,1.274,0.785,1
30,M43280-1-E.tif:3824-3325,159276,182.137,33,247,2815,3746,1021,156,0.361,6.545,0.153,1
