frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43244-1-E.tif:1303-4634,1229635,187.584,15,250,3927,869,1415,869,0.741,1.628,0.614,1.000
2,M43244-1-E.tif:1730-4693,144274,172.515,15,242,4514,1529,358,403,0.783,1.126,0.888,1.000
3,M43244-1-E.tif:1550-3916,35872,167.854,29,239,3840,1432,152,236,0.749,1.553,0.644,1.000
4,M43244-1-E.tif:1543-3808,15222,163.593,29,238,3765,1455,86,177,0.691,2.058,0.486,1.000
5,M43244-1-E.tif:1425-3217,1781332,177.600,12,248,2426,862,1582,1126,0.763,1.405,0.712,1.000
6,M43244-1-E.tif:1530-2532,31916,163.976,16,237,2453,1429,158,202,0.774,1.278,0.782,1.000
7,M43244-1-E.tif:1721-2523,33040,183.063,37,238,2464,1581,118,280,0.655,2.373,0.421,1.000
8,M43244-1-E.tif:1537-2414,25064,174.877,32,240,2362,1417,104,241,0.662,2.317,0.432,1.000
9,M43244-1-E.tif:1653-2321,22944,177.889,31,241,2273,1534,96,239,0.642,2.490,0.402,1.000
10,M43244-1-E.tif:1725-2203,91574,184.145,27,241,2098,1508,211,434,0.692,2.057,0.486,1.000
11,M43244-1-E.tif:1000-2218,134478,184.672,23,246,1977,861,482,279,0.730,1.728,0.579,1.000
12,M43244-1-E.tif:1214-1828,961282,188.054,12,254,1251,798,1154,833,0.765,1.385,0.722,1.000
13,M43244-1-E.tif:1048-1176,116820,194.388,35,254,1058,801,236,495,0.687,2.097,0.477,1.000
14,M43244-1-E.tif:2458-1592,256428,208.422,27,246,1286,2249,612,419,0.758,1.461,0.685,1.000
15,M43244-1-E.tif:2704-1668,102336,189.283,20,245,1422,2600,492,208,0.656,2.365,0.423,1.000
16,M43244-1-E.tif:2841-1587,35970,177.001,24,236,1478,2759,218,165,0.770,1.321,0.757,1.000
17,M43244-1-E.tif:2837-1714,20294,159.095,22,227,1645,2764,139,146,0.785,1.050,0.952,1.000
18,M43244-1-E.tif:3004-1732,30429,188.543,33,238,1652,2910,161,189,0.780,1.174,0.852,1.000
19,M43244-1-E.tif:3011-2133,115375,194.270,18,248,1971,2834,325,355,0.784,1.092,0.915,1.000
20,M43244-1-E.tif:2913-2263,33728,205.584,31,249,2201,2777,124,272,0.676,2.194,0.456,1.000
21,M43244-1-E.tif:2056-4320,256410,172.563,13,248,3987,1864,666,385,0.729,1.730,0.578,1.000
22,M43244-1-E.tif:2035-4647,8840,179.464,24,234,4605,1983,85,104,0.777,1.224,0.817,1.000
23,M43244-1-E.tif:2134-4683,11011,169.761,24,227,4638,2074,91,121,0.770,1.330,0.752,1.000
24,M43244-1-E.tif:2776-3663,14384,197.578,60,249,3605,2714,116,124,0.785,1.069,0.935,1.000
25,M43244-1-E.tif:3042-3135,52598,192.783,31,249,3044,2898,182,289,0.745,1.588,0.630,1.000
26,M43244-1-E.tif:3457-2652,26460,189.406,28,240,2562,3384,180,147,0.777,1.224,0.817,1.000
27,M43244-1-E.tif:3844-4164,140946,158.650,0,251,3657,3775,1014,139,0.333,7.295,0.137,1.000
