frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41693-1-C.tif:0678-3448,188127,172.798,2,233,3112,485,673,387,0.553,2.024,0.494,0.921
2,M41693-1-C.tif:1009-3230,36184,199.225,59,238,3086,905,288,208,0.663,1.371,0.729,0.862
3,M41693-1-C.tif:0901-2310,781991,188.953,0,248,1629,445,1363,913,0.562,1.467,0.682,0.881
4,M41693-1-C.tif:0458-1735,24045,179.778,40,237,1642,365,186,186,0.732,1.183,0.845,0.907
5,M41693-1-C.tif:0691-1299,184955,154.611,24,242,1011,425,577,532,0.391,1.238,0.808,0.787
6,M41693-1-C.tif:0638-0904,31409,171.382,40,235,833,515,143,247,0.734,1.824,0.548,0.947
7,M41693-1-C.tif:0651-0668,41793,189.541,38,239,573,479,190,345,0.694,1.989,0.503,0.958
8,M41693-1-C.tif:0577-0444,27247,180.302,31,230,330,489,228,177,0.845,1.392,0.718,0.944
9,M41693-1-C.tif:1369-0967,546309,188.859,14,241,450,884,1034,970,0.324,1.643,0.608,0.781
10,M41693-1-C.tif:1265-1717,68731,179.392,44,238,1586,1091,262,348,0.796,1.646,0.607,0.957
11,M41693-1-C.tif:1606-1772,51847,183.871,49,239,1653,1454,238,304,0.833,1.439,0.695,0.969
12,M41693-1-C.tif:1586-2086,40049,201.797,84,239,1969,1439,235,295,0.639,1.551,0.645,0.845
13,M41693-1-C.tif:1698-2517,281037,200.095,65,244,2135,1353,764,690,0.374,1.441,0.694,0.775
14,M41693-1-C.tif:1502-3215,191871,184.943,54,245,2933,1216,565,573,0.513,1.445,0.692,0.843
15,M41693-1-C.tif:1609-3623,57513,172.503,25,224,3480,1456,286,307,0.605,1.158,0.863,0.877
16,M41693-1-C.tif:1956-3651,33301,189.148,53,229,3518,1865,267,183,0.777,1.626,0.615,0.969
17,M41693-1-C.tif:1921-3292,21730,193.169,67,229,3180,1847,224,148,0.712,1.878,0.532,0.899
18,M41693-1-C.tif:1950-3013,29827,193.934,67,233,2874,1876,278,148,0.727,2.184,0.458,0.957
19,M41693-1-C.tif:1845-1981,20501,208.966,83,240,1892,1748,178,194,0.650,1.535,0.652,0.872
20,M41693-1-C.tif:1968-1651,116664,184.017,47,247,1459,1756,384,424,0.780,1.234,0.810,0.949
21,M41693-1-C.tif:2006-1254,34707,207.150,106,242,1140,1902,228,209,0.790,1.456,0.687,0.929
22,M41693-1-C.tif:1754-0805,98118,179.120,33,236,544,1621,523,266,0.559,2.037,0.491,0.882
23,M41693-1-C.tif:2096-0652,79617,174.269,23,236,493,1930,319,333,0.861,1.236,0.809,0.969
24,M41693-1-C.tif:2259-0968,115979,197.606,49,238,790,2017,356,485,0.710,1.547,0.646,0.913
25,M41693-1-C.tif:2294-1336,28492,192.607,89,230,1261,2183,151,222,0.898,1.497,0.668,0.998
26,M41693-1-C.tif:2271-1914,59385,158.536,26,229,1753,2094,322,355,0.611,1.712,0.584,0.834
27,M41693-1-C.tif:2308-2248,68264,182.204,34,236,2090,2142,316,332,0.775,1.458,0.686,0.927
28,M41693-1-C.tif:2219-2630,45838,192.077,51,242,2500,2068,261,302,0.642,1.583,0.632,0.875
29,M41693-1-C.tif:2153-2922,26903,194.774,67,233,2813,2061,219,185,0.651,1.259,0.795,0.894
30,M41693-1-C.tif:2152-3361,42206,181.961,44,231,3221,2032,280,240,0.648,1.158,0.864,0.871
31,M41693-1-C.tif:2229-3689,39171,186.347,38,231,3554,2128,271,202,0.870,1.522,0.657,0.986
32,M41693-1-C.tif:2362-3240,56148,187.528,32,234,3114,2185,253,354,0.754,1.623,0.616,0.952
33,M41693-1-C.tif:2559-3656,111475,192.915,38,236,3474,2342,364,434,0.694,1.284,0.779,0.927
34,M41693-1-C.tif:2662-3321,42585,202.530,89,231,3174,2544,294,237,0.598,1.571,0.637,0.883
35,M41693-1-C.tif:2542-2945,59983,178.689,32,237,2770,2373,350,339,0.609,2.461,0.406,0.916
36,M41693-1-C.tif:2631-2696,42726,181.877,30,233,2517,2547,358,168,0.708,2.315,0.432,0.942
37,M41693-1-C.tif:2593-2365,24804,186.221,36,235,2270,2484,191,219,0.746,1.927,0.519,0.964
38,M41693-1-C.tif:2585-2107,47901,191.656,42,237,1981,2447,253,277,0.701,1.453,0.688,0.915
39,M41693-1-C.tif:2486-1595,92524,200.809,56,234,1403,2301,385,370,0.637,1.261,0.793,0.885
40,M41693-1-C.tif:2614-1209,57898,163.653,24,236,1068,2455,283,319,0.730,1.325,0.755,0.914
41,M41693-1-C.tif:2628-0838,54763,188.490,26,230,645,2512,387,233,0.606,1.965,0.509,0.877
42,M41693-1-C.tif:2585-0586,69480,204.158,44,236,390,2351,393,469,0.401,2.081,0.480,0.655
43,M41693-1-C.tif:2836-2380,85912,202.031,36,250,1992,2773,777,126,0.344,6.922,0.144,1.000
44,M41693-1-C.tif:1126-3608,73013,177.942,31,231,3453,970,311,312,0.735,1.326,0.754,0.945
