frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43411-1-E.tif:1073-3304,192079,199.832,43,243,3065,873,479,401,0.779,1.195,0.837,1.000
2,M43411-1-E.tif:1138-2789,51884,196.951,48,246,2670,1029,238,218,0.784,1.092,0.916,1.000
3,M43411-1-E.tif:1119-2259,124488,212.907,63,250,2060,963,399,312,0.774,1.279,0.782,1.000
4,M43411-1-E.tif:1085-1622,191274,216.879,36,250,1409,861,426,449,0.785,1.054,0.949,1.000
5,M43411-1-E.tif:1121-0942,256250,220.112,63,248,737,809,410,625,0.752,1.524,0.656,1.000
6,M43411-1-E.tif:1613-1088,89088,219.945,52,252,972,1421,232,384,0.738,1.655,0.604,1.000
7,M43411-1-E.tif:1595-1530,119892,221.927,70,254,1336,1441,388,309,0.775,1.256,0.796,1.000
8,M43411-1-E.tif:1579-2062,61268,217.100,87,255,1956,1435,212,289,0.767,1.363,0.734,1.000
9,M43411-1-E.tif:1580-2525,84303,215.726,85,255,2395,1419,261,323,0.777,1.238,0.808,1.000
10,M43411-1-E.tif:1551-2893,36018,204.772,59,249,2806,1448,174,207,0.780,1.190,0.841,1.000
11,M43411-1-E.tif:1538-3337,97047,198.836,47,241,3153,1407,369,263,0.763,1.403,0.713,1.000
12,M43411-1-E.tif:2155-3476,82080,204.301,59,248,3400,1885,152,540,0.538,3.553,0.281,1.000
13,M43411-1-E.tif:2119-3154,82720,206.290,22,252,3060,1899,188,440,0.659,2.340,0.427,1.000
14,M43411-1-E.tif:2103-2833,41208,204.192,54,249,2783,1899,101,408,0.500,4.040,0.248,1.000
15,M43411-1-E.tif:2072-2526,44536,211.662,90,252,2450,1926,152,293,0.707,1.928,0.519,1.000
16,M43411-1-E.tif:2115-2179,83420,216.737,66,255,2082,1900,194,430,0.673,2.216,0.451,1.000
17,M43411-1-E.tif:2123-1842,56974,221.908,93,255,1781,1890,122,467,0.516,3.828,0.261,1.000
18,M43411-1-E.tif:2127-1497,47730,215.682,89,253,1433,1942,129,370,0.602,2.868,0.349,1.000
19,M43411-1-E.tif:2149-1157,44802,216.309,92,254,1092,1978,131,342,0.629,2.611,0.383,1.000
20,M43411-1-E.tif:2101-0788,45951,201.379,66,242,709,1957,159,289,0.719,1.818,0.550,1.000
