frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40579-1-E.tif:0975-2556,191264,161.371,0,254,2384,697,344,556,0.742,1.616,0.619,1
2,M40579-1-E.tif:1100-2087,408000,180.926,0,255,1832,700,510,800,0.747,1.569,0.638,1
3,M40579-1-E.tif:0964-1076,820400,188.138,0,255,490,614,1172,700,0.735,1.674,0.597,1
4,M40579-1-E.tif:1566-0976,254867,204.239,26,244,523,1426,907,281,0.567,3.228,0.31,1
5,M40579-1-E.tif:1494-1659,121176,207.438,17,251,1497,1307,324,374,0.781,1.154,0.866,1
6,M40579-1-E.tif:1674-2205,111696,153.804,14,244,1937,1570,537,208,0.632,2.582,0.387,1
7,M40579-1-E.tif:1538-2634,152320,178.541,0,245,2515,1218,238,640,0.621,2.689,0.372,1
8,M40579-1-E.tif:2033-2456,143590,181.564,11,242,2249,1860,415,346,0.779,1.199,0.834,1
9,M40579-1-E.tif:1890-1545,290800,196.686,0,244,1182,1690,727,400,0.719,1.818,0.55,1
10,M40579-1-E.tif:2003-0806,155664,183.033,11,244,530,1862,552,282,0.703,1.957,0.511,1
11,M40579-1-E.tif:2473-1269,439425,191.54,16,255,986,2086,567,775,0.767,1.367,0.732,1
12,M40579-1-E.tif:2252-1945,452480,177.408,2,255,1541,1972,808,560,0.76,1.443,0.693,1
13,M40579-1-E.tif:2816-2514,265056,195.144,0,243,2338,2440,352,753,0.682,2.139,0.467,1
14,M40579-1-E.tif:3164-2148,303160,195.467,21,245,1936,2807,424,715,0.734,1.686,0.593,1
15,M40579-1-E.tif:2738-1867,96466,193.193,24,244,1728,2565,278,347,0.776,1.248,0.801,1
16,M40579-1-E.tif:3024-1518,81161,213.464,27,244,1380,2878,277,293,0.785,1.058,0.945,1
17,M40579-1-E.tif:3228-1318,175951,217.747,15,245,1193,2878,251,701,0.61,2.793,0.358,1
18,M40579-1-E.tif:3274-0830,485514,203.622,8,244,497,2910,666,729,0.784,1.095,0.914,1
19,M40579-1-E.tif:2636-0707,237952,206.502,20,246,538,2284,338,704,0.688,2.083,0.48,1
20,M40579-1-E.tif:3336-1732,142332,188.451,32,242,1558,3132,348,409,0.78,1.175,0.851,1
21,M40579-1-E.tif:3663-2112,79497,180.825,13,244,1711,3614,803,99,0.307,8.111,0.123,1
22,M40579-1-E.tif:3416-2463,134980,178.608,22,240,2293,3218,340,397,0.781,1.168,0.856,1
