frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43246-1-E.tif:2858-2817,587052,183.044,11,250,2403,2504,828,709,0.781,1.168,0.856,1.000
2,M43246-1-E.tif:2694-2352,91884,184.587,20,248,2229,2508,247,372,0.753,1.506,0.664,1.000
3,M43246-1-E.tif:2791-1987,311075,185.263,15,250,1717,2504,541,575,0.785,1.063,0.941,1.000
4,M43246-1-E.tif:3193-1981,173628,173.458,7,243,1747,3008,468,371,0.775,1.261,0.793,1.000
5,M43246-1-E.tif:3193-2210,14640,162.296,10,235,2150,3132,120,122,0.785,1.017,0.984,1.000
6,M43246-1-E.tif:3130-2325,9936,185.339,29,246,2271,3084,108,92,0.780,1.174,0.852,1.000
7,M43246-1-E.tif:3553-2098,219024,180.291,15,244,1864,3319,468,468,0.785,1.000,1.000,1.000
8,M43246-1-E.tif:3292-2320,26214,176.907,17,238,2269,3164,102,257,0.639,2.520,0.397,1.000
9,M43246-1-E.tif:3314-2447,56283,176.627,11,248,2338,3186,219,257,0.780,1.174,0.852,1.000
10,M43246-1-E.tif:3309-2659,62618,166.429,9,244,2540,3178,239,262,0.784,1.096,0.912,1.000
11,M43246-1-E.tif:3206-2947,130442,165.832,14,235,2759,3033,377,346,0.784,1.090,0.918,1.000
12,M43246-1-E.tif:3298-4191,43358,171.127,3,240,4058,3217,266,163,0.740,1.632,0.613,1.000
13,M43246-1-E.tif:3291-4681,11397,169.846,13,239,4638,3226,87,131,0.753,1.506,0.664,1.000
14,M43246-1-E.tif:2863-4417,30929,186.090,21,240,4339,2765,157,197,0.775,1.255,0.797,1.000
15,M43246-1-E.tif:1116-4198,1420860,185.426,5,250,3484,686,1428,995,0.760,1.435,0.697,1.000
16,M43246-1-E.tif:1076-4819,32930,177.659,18,235,4727,987,185,178,0.785,1.039,0.962,1.000
17,M43246-1-E.tif:1191-4636,100320,173.377,11,235,4471,1039,330,304,0.784,1.086,0.921,1.000
18,M43246-1-E.tif:1508-4611,155232,169.108,6,232,4435,1288,352,441,0.776,1.253,0.798,1.000
19,M43246-1-E.tif:1538-4159,16598,174.872,24,235,4116,1442,86,193,0.670,2.244,0.446,1.000
20,M43246-1-E.tif:1427-3647,184464,179.704,5,235,3464,1175,366,504,0.766,1.377,0.726,1.000
21,M43246-1-E.tif:1282-2415,2717358,198.434,0,253,1300,673,2231,1218,0.718,1.832,0.546,1.000
22,M43246-1-E.tif:1946-1939,75896,179.286,19,242,1760,1840,358,212,0.734,1.689,0.592,1.000
23,M43246-1-E.tif:1740-2083,20000,179.151,24,239,2033,1640,100,200,0.698,2.000,0.500,1.000
24,M43246-1-E.tif:2109-2124,18200,195.232,33,241,2037,2057,175,104,0.735,1.683,0.594,1.000
25,M43246-1-E.tif:1940-2364,14058,189.674,40,245,2315,1869,99,142,0.760,1.434,0.697,1.000
26,M43246-1-E.tif:1273-2796,13064,127.255,19,234,2761,1181,71,184,0.631,2.592,0.386,1.000
27,M43246-1-E.tif:2160-3428,14652,188.879,43,237,3373,2094,111,132,0.780,1.189,0.841,1.000
28,M43246-1-E.tif:3791-3592,139656,149.705,0,251,3086,3722,1012,138,0.332,7.333,0.136,1.000
