frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41280-1-E.tif:0571-5541,122850,179.621,57,231,5366,396,350,351,0.785,1.003,0.997,1.000
2,M41280-1-E.tif:0911-4875,294840,168.801,46,236,4641,596,468,630,0.768,1.346,0.743,1.000
3,M41280-1-E.tif:0724-4455,140220,197.305,81,235,4284,519,342,410,0.779,1.199,0.834,1.000
4,M41280-1-E.tif:1125-4422,119021,184.774,50,234,4249,954,347,343,0.785,1.012,0.988,1.000
5,M41280-1-E.tif:0760-3989,107463,183.273,59,232,3820,602,339,317,0.785,1.069,0.935,1.000
6,M41280-1-E.tif:0900-3451,438334,185.728,57,237,3152,534,598,733,0.777,1.226,0.816,1.000
7,M41280-1-E.tif:1261-3803,166600,188.767,56,235,3633,1016,340,490,0.760,1.441,0.694,1.000
8,M41280-1-E.tif:0677-2516,120056,180.520,70,236,2344,503,344,349,0.785,1.015,0.986,1.000
9,M41280-1-E.tif:1063-2222,237699,181.773,50,239,1953,843,539,441,0.778,1.222,0.818,1.000
10,M41280-1-E.tif:1085-2595,529016,194.845,50,241,2224,729,743,712,0.785,1.044,0.958,1.000
11,M41280-1-E.tif:1488-1960,158780,177.510,52,232,1727,1318,467,340,0.766,1.374,0.728,1.000
12,M41280-1-E.tif:0782-1378,211914,176.099,50,235,1195,493,366,579,0.745,1.582,0.632,1.000
13,M41280-1-E.tif:0709-0767,59073,163.542,55,230,622,608,291,203,0.760,1.433,0.698,1.000
14,M41280-1-E.tif:1389-0953,383541,180.616,41,233,694,1020,519,739,0.761,1.424,0.702,1.000
15,M41280-1-E.tif:1941-1025,192500,184.295,56,235,675,1804,700,275,0.636,2.545,0.393,1.000
16,M41280-1-E.tif:2149-1589,331683,187.413,57,236,1276,1885,627,529,0.780,1.185,0.844,1.000
17,M41280-1-E.tif:1843-1960,83913,171.614,52,235,1792,1719,337,249,0.768,1.353,0.739,1.000
18,M41280-1-E.tif:1329-1562,189630,180.996,58,236,1369,1084,387,490,0.775,1.266,0.790,1.000
19,M41280-1-E.tif:1926-2664,618888,194.234,57,242,2236,1565,856,723,0.780,1.184,0.845,1.000
20,M41280-1-E.tif:1879-3150,339565,189.054,57,240,2868,1579,565,601,0.785,1.064,0.940,1.000
21,M41280-1-E.tif:1890-4275,1341312,181.760,55,241,3527,1442,1497,896,0.736,1.671,0.599,1.000
22,M41280-1-E.tif:1230-5495,242316,184.058,53,233,5336,849,318,762,0.653,2.396,0.417,1.000
23,M41280-1-E.tif:1962-5512,317400,193.691,62,237,5236,1675,552,575,0.785,1.042,0.960,1.000
24,M41280-1-E.tif:2398-5022,152143,199.162,74,241,4846,2183,353,431,0.778,1.221,0.819,1.000
