frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41509-1-E.tif:1311-4825,146664,128.701,0,230,4631,1122,388,378,0.785,1.026,0.974,1
2,M41509-1-E.tif:1327-4006,530720,141.882,0,242,3510,1060,992,535,0.715,1.854,0.539,1
3,M41509-1-E.tif:1389-3122,534394,118.395,0,250,2779,1000,686,779,0.782,1.136,0.881,1
4,M41509-1-E.tif:1347-2376,320320,143.741,0,255,2096,1061,560,572,0.785,1.021,0.979,1
5,M41509-1-E.tif:1308-1816,103776,129.778,0,255,1675,1124,282,368,0.772,1.305,0.766,1
6,M41509-1-E.tif:2120-1764,39680,171.377,3,239,1684,1996,160,248,0.749,1.55,0.645,1
7,M41509-1-E.tif:2390-1797,22576,168.999,0,243,1729,2307,136,166,0.778,1.221,0.819,1
8,M41509-1-E.tif:2116-2084,58872,149.751,0,241,1973,1984,223,264,0.78,1.184,0.845,1
9,M41509-1-E.tif:2135-2587,134668,183.087,2,251,2325,2007,524,257,0.694,2.039,0.49,1
10,M41509-1-E.tif:2206-3149,186560,143.952,4,246,2937,1986,424,440,0.785,1.038,0.964,1
11,M41509-1-E.tif:2284-3762,347776,175.339,9,246,3458,1998,608,572,0.785,1.063,0.941,1
12,M41509-1-E.tif:2134-4259,52954,160.958,0,241,4176,1975,166,319,0.707,1.922,0.52,1
13,M41509-1-E.tif:2204-4790,415968,160.853,0,255,4481,1868,619,672,0.784,1.086,0.921,1
14,M41509-1-E.tif:2811-4845,84671,138.147,0,255,4659,2698,373,227,0.739,1.643,0.609,1
15,M41509-1-E.tif:2818-4445,62832,148.731,0,245,4291,2716,308,204,0.753,1.51,0.662,1
16,M41509-1-E.tif:2813-4026,40068,130.677,0,236,3867,2750,318,126,0.639,2.524,0.396,1
17,M41509-1-E.tif:2811-3648,52976,149.238,21,245,3498,2723,301,176,0.731,1.71,0.585,1
18,M41509-1-E.tif:2813-3302,29230,172.984,16,254,3210,2734,185,158,0.781,1.171,0.854,1
19,M41509-1-E.tif:3288-3810,112096,169.138,0,248,3314,3232,992,113,0.288,8.779,0.114,1
