frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40622-1-E.tif:0812-5313,1762272,149.512,18,243,4680,116,1266,1392,0.784,1.1,0.909,1
2,M40622-1-E.tif:0521-4094,909286,180.271,34,245,3487,147,1214,749,0.741,1.621,0.617,1
3,M40622-1-E.tif:1396-4005,1181343,164.311,4,244,3437,877,1137,1039,0.784,1.094,0.914,1
4,M40622-1-E.tif:0864-1254,2037568,179.254,14,253,448,232,1612,1264,0.774,1.275,0.784,1
5,M40622-1-E.tif:1738-0559,459910,166.941,28,244,356,1173,407,1130,0.612,2.776,0.36,1
6,M40622-1-E.tif:1949-1293,675829,199.302,4,241,835,1581,917,737,0.776,1.244,0.804,1
7,M40622-1-E.tif:1977-5540,1026760,155.908,12,235,5058,1445,965,1064,0.784,1.103,0.907,1
8,M40622-1-E.tif:2129-4558,753567,136.222,4,234,4200,1604,717,1051,0.757,1.466,0.682,1
9,M40622-1-E.tif:2282-3634,573556,171.835,7,245,3188,1961,892,643,0.765,1.387,0.721,1
10,M40622-1-E.tif:1005-2720,1728438,162.401,5,243,2189,192,1063,1626,0.751,1.53,0.654,1
11,M40622-1-E.tif:1690-2251,784220,162.054,11,246,1904,1125,694,1130,0.741,1.628,0.614,1
12,M40622-1-E.tif:2487-2723,1150184,183.973,27,244,2183,1955,1081,1064,0.785,1.016,0.984,1
13,M40622-1-E.tif:2807-1584,1021878,168.534,24,240,989,2378,1191,858,0.765,1.388,0.72,1
14,M40622-1-E.tif:3393-0672,1529880,180.385,3,249,254,2478,836,1830,0.676,2.189,0.457,1
15,M40622-1-E.tif:3766-1876,1048608,169.641,22,241,1214,3370,1324,792,0.736,1.672,0.598,1
16,M40622-1-E.tif:3593-3136,880128,145.264,35,237,2752,3020,768,1146,0.755,1.492,0.67,1
17,M40622-1-E.tif:3144-4057,1078792,157.88,11,255,3524,2638,1066,1012,0.785,1.053,0.949,1
18,M40622-1-E.tif:2977-5465,796620,115.379,17,248,4904,2622,1122,710,0.746,1.58,0.633,1
19,M40622-1-E.tif:3796-5383,730836,124.184,22,246,4780,3493,1206,606,0.699,1.99,0.502,1
20,M40622-1-E.tif:3813-4277,553896,158.908,11,255,3836,3499,882,628,0.763,1.404,0.712,1
21,M40622-1-E.tif:4135-2383,97032,188.257,34,241,1917,4083,933,104,0.283,8.971,0.111,1
