frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41704-1-C.tif:1055-3099,1391520,188.589,0,255,2475,498,1248,1115,0.783,1.119,0.893,1
2,M41704-1-C.tif:0668-2528,13625,148.734,41,220,2474,606,109,125,0.782,1.147,0.872,1
3,M41704-1-C.tif:0578-2498,34880,166.867,41,234,2418,469,160,218,0.767,1.362,0.734,1
4,M41704-1-C.tif:1006-1438,2507968,189.597,5,254,386,410,2104,1192,0.725,1.765,0.567,1
5,M41704-1-C.tif:1569-0670,44550,205.616,70,248,589,1432,162,275,0.733,1.698,0.589,1
6,M41704-1-C.tif:1978-0657,49335,194.91,68,245,575,1829,165,299,0.72,1.812,0.552,1
7,M41704-1-C.tif:2296-0676,27170,210.823,81,245,611,2192,130,209,0.743,1.608,0.622,1
8,M41704-1-C.tif:2057-0897,39508,199.663,72,250,838,1891,119,332,0.61,2.79,0.358,1
9,M41704-1-C.tif:2103-1144,76440,204.35,70,250,1046,1908,196,390,0.699,1.99,0.503,1
10,M41704-1-C.tif:2620-0680,55755,205.472,64,250,586,2473,189,295,0.748,1.561,0.641,1
11,M41704-1-C.tif:2518-0961,103635,197.179,63,246,797,2361,329,315,0.785,1.044,0.957,1
12,M41704-1-C.tif:2672-1321,51205,219.524,75,249,1217,2550,209,245,0.78,1.172,0.853,1
13,M41704-1-C.tif:2387-1393,91080,196.467,55,251,1261,2215,264,345,0.772,1.307,0.765,1
14,M41704-1-C.tif:2524-1828,301790,191.556,36,250,1571,2231,515,586,0.782,1.138,0.879,1
15,M41704-1-C.tif:2792-2042,22496,149.668,45,228,1966,2718,152,148,0.785,1.027,0.974,1
16,M41704-1-C.tif:1721-0926,18816,207.242,105,246,842,1665,168,112,0.754,1.5,0.667,1
17,M41704-1-C.tif:1757-1177,41552,212.509,95,251,1071,1659,212,196,0.784,1.082,0.925,1
18,M41704-1-C.tif:1683-1434,10670,219.273,102,251,1386,1628,97,110,0.782,1.134,0.882,1
19,M41704-1-C.tif:1678-1796,44345,216.907,97,253,1674,1588,245,181,0.768,1.354,0.739,1
20,M41704-1-C.tif:1399-1964,6324,202.462,78,248,1913,1368,102,62,0.739,1.645,0.608,1
21,M41704-1-C.tif:1593-2046,101924,224.712,86,250,1893,1427,307,332,0.784,1.081,0.925,1
22,M41704-1-C.tif:1683-2345,39064,207.677,96,252,2269,1555,152,257,0.734,1.691,0.591,1
23,M41704-1-C.tif:1854-2489,9867,219.863,117,249,2455,1783,69,143,0.69,2.072,0.483,1
24,M41704-1-C.tif:1614-2699,56712,207.632,76,251,2597,1475,204,278,0.767,1.363,0.734,1
25,M41704-1-C.tif:1714-2858,30591,212.452,103,251,2807,1566,103,297,0.601,2.883,0.347,1
26,M41704-1-C.tif:1727-3068,24523,214.587,114,243,3000,1638,137,179,0.772,1.307,0.765,1
27,M41704-1-C.tif:1830-3538,32130,201.255,71,247,3411,1767,255,126,0.695,2.024,0.494,1
28,M41704-1-C.tif:2056-3470,67840,191.563,74,244,3310,1950,320,212,0.753,1.509,0.663,1
29,M41704-1-C.tif:1994-3069,64900,209.484,84,249,2922,1884,295,220,0.769,1.341,0.746,1
30,M41704-1-C.tif:1994-2714,29212,198.246,89,242,2580,1940,268,109,0.646,2.459,0.407,1
31,M41704-1-C.tif:2073-2421,25116,211.569,108,251,2343,1993,156,161,0.785,1.032,0.969,1
32,M41704-1-C.tif:2009-2094,60876,205.488,84,250,2009,1831,171,356,0.689,2.082,0.48,1
33,M41704-1-C.tif:2051-1885,80892,220.285,94,251,1778,1862,214,378,0.725,1.766,0.566,1
34,M41704-1-C.tif:1930-1531,114680,217.775,91,251,1379,1742,305,376,0.777,1.233,0.811,1
35,M41704-1-C.tif:2101-1630,7434,218.4,125,248,1601,2038,59,126,0.682,2.136,0.468,1
36,M41704-1-C.tif:2355-2148,37236,194.402,52,242,2041,2268,214,174,0.777,1.23,0.813,1
37,M41704-1-C.tif:2379-2459,57330,202.3,74,250,2368,2222,182,315,0.729,1.731,0.578,1
38,M41704-1-C.tif:2661-2343,121797,182.228,41,245,2170,2486,347,351,0.785,1.012,0.989,1
39,M41704-1-C.tif:2565-2787,124620,177.312,44,245,2653,2333,268,465,0.729,1.735,0.576,1
40,M41704-1-C.tif:2197-2733,20085,196.699,91,238,2636,2146,195,103,0.711,1.893,0.528,1
41,M41704-1-C.tif:2233-2989,41328,199.288,65,249,2866,2149,246,168,0.758,1.464,0.683,1
42,M41704-1-C.tif:2551-3332,379620,179.904,19,250,2999,2266,666,570,0.781,1.168,0.856,1
43,M41704-1-C.tif:2905-2950,83820,200.389,43,254,2569,2850,762,110,0.346,6.927,0.144,1
