frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41441-1-E.tif:0993-4645,733460,192.328,21,241,3900,663,1491,660,0.428,2.536,0.394,0.857
2,M41441-1-E.tif:1282-3253,839192,189.003,21,246,2742,663,1023,1239,0.485,1.543,0.648,0.810
3,M41441-1-E.tif:1272-1749,1664155,190.189,7,245,963,555,1572,1434,0.630,1.200,0.833,0.861
4,M41441-1-E.tif:1477-4721,103737,191.560,23,240,4504,1323,435,309,0.757,1.514,0.661,0.940
5,M41441-1-E.tif:1972-4597,853509,193.046,24,244,3715,1650,1764,645,0.577,2.907,0.344,0.924
6,M41441-1-E.tif:2350-2936,333144,200.559,38,246,2386,2094,1101,513,0.443,2.584,0.387,0.824
7,M41441-1-E.tif:2385-2018,190509,207.040,35,247,1738,2109,561,552,0.628,1.463,0.684,0.860
8,M41441-1-E.tif:2466-1351,145545,197.478,23,244,1102,2280,498,372,0.777,1.390,0.719,0.954
9,M41441-1-E.tif:2853-4639,979481,185.489,0,239,3904,2325,1470,1056,0.409,1.938,0.516,0.774
10,M41441-1-E.tif:2925-3671,129246,208.847,45,247,3472,2655,399,540,0.654,2.188,0.457,0.888
11,M41441-1-E.tif:2946-3268,163263,211.154,52,254,3013,2726,510,441,0.810,1.259,0.794,0.969
12,M41441-1-E.tif:2919-2605,118172,212.788,45,247,2446,2654,318,531,0.789,1.991,0.502,0.984
13,M41441-1-E.tif:2987-2843,63502,213.683,61,250,2716,2822,255,330,0.854,1.354,0.739,0.991
14,M41441-1-E.tif:3155-2092,217057,201.275,50,238,1783,2948,618,414,0.769,1.545,0.647,0.979
15,M41441-1-E.tif:3242-1435,224199,201.575,33,242,1123,2918,624,648,0.516,1.982,0.505,0.808
16,M41441-1-E.tif:3324-2597,81144,205.178,50,245,2383,3200,429,249,0.808,1.876,0.533,0.996
17,M41441-1-E.tif:3363-2987,79230,208.971,62,243,2821,3203,333,321,0.862,1.387,0.721,0.978
18,M41441-1-E.tif:3270-3445,96342,215.722,73,245,3235,3131,420,279,0.867,1.509,0.663,0.985
19,M41441-1-E.tif:3417-4147,278727,172.323,10,238,3715,3164,864,507,0.561,2.274,0.440,0.830
20,M41441-1-E.tif:3665-5183,237456,177.425,0,238,4840,3389,687,552,0.689,1.679,0.596,0.913
21,M41441-1-E.tif:3803-4603,119771,194.959,31,236,4378,3620,450,366,0.839,1.538,0.650,0.979
22,M41441-1-E.tif:3810-4118,66211,189.245,33,233,3940,3686,357,249,0.829,1.558,0.642,0.987
23,M41441-1-E.tif:3614-3418,130383,201.744,43,241,3181,3434,474,360,0.787,1.444,0.692,0.977
24,M41441-1-E.tif:3722-2641,297736,199.290,43,243,2176,3491,930,462,0.645,2.405,0.416,0.918
25,M41441-1-E.tif:3533-1829,96136,199.412,46,240,1588,3389,483,288,0.644,2.363,0.423,0.931
26,M41441-1-E.tif:3807-1672,163172,196.906,49,239,1312,3653,720,309,0.677,2.363,0.423,0.967
27,M41441-1-E.tif:4023-3509,155145,201.753,26,248,2995,3941,1029,165,0.351,6.776,0.148,0.990
