frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41516-1-A.tif:0622-4404,1763184,182.987,4,228,3393,186,2022,872,0.661,2.319,0.431,1.000
2,M41516-1-A.tif:0675-3035,113240,166.081,55,227,2886,485,298,380,0.774,1.275,0.784,1.000
3,M41516-1-A.tif:0589-2611,75670,183.789,66,229,2496,425,230,329,0.761,1.430,0.699,1.000
4,M41516-1-A.tif:0524-2057,366414,174.688,43,228,1798,171,519,706,0.767,1.360,0.735,1.000
5,M41516-1-A.tif:0597-1306,293428,175.048,21,231,1088,261,436,673,0.750,1.544,0.648,1.000
6,M41516-1-A.tif:0467-0733,127512,148.138,37,224,572,269,322,396,0.777,1.230,0.813,1.000
7,M41516-1-A.tif:1058-0746,177123,167.192,53,226,520,863,453,391,0.781,1.159,0.863,1.000
8,M41516-1-A.tif:1170-1159,51352,164.905,55,223,1061,1039,196,262,0.769,1.337,0.748,1.000
9,M41516-1-A.tif:1142-1625,94582,177.809,91,224,1494,962,262,361,0.766,1.378,0.726,1.000
10,M41516-1-A.tif:1134-2345,491355,183.270,71,224,1898,860,895,549,0.740,1.630,0.613,1.000
11,M41516-1-A.tif:1334-3231,156870,170.826,56,230,2982,1177,498,315,0.746,1.581,0.633,1.000
12,M41516-1-A.tif:1256-4451,717810,166.111,36,228,3609,1043,1685,426,0.506,3.955,0.253,1.000
13,M41516-1-A.tif:2056-5096,337038,181.714,52,234,4873,1679,447,754,0.734,1.687,0.593,1.000
14,M41516-1-A.tif:2006-4350,450408,191.886,51,228,4056,1623,588,766,0.772,1.303,0.768,1.000
15,M41516-1-A.tif:1951-3427,767009,162.731,37,225,2866,1610,1123,683,0.739,1.644,0.608,1.000
16,M41516-1-A.tif:1696-2471,182364,170.926,4,224,2137,1560,668,273,0.647,2.447,0.409,1.000
17,M41516-1-A.tif:1863-1910,43676,161.057,62,228,1788,1774,244,179,0.767,1.363,0.734,1.000
18,M41516-1-A.tif:1854-1404,173455,171.147,47,227,1122,1701,565,307,0.717,1.840,0.543,1.000
19,M41516-1-A.tif:1903-0736,66608,164.517,57,228,552,1813,368,181,0.694,2.033,0.492,1.000
20,M41516-1-A.tif:2404-0648,113730,186.935,75,224,521,2181,255,446,0.727,1.749,0.572,1.000
21,M41516-1-A.tif:2313-1011,59600,150.369,43,212,911,2164,200,298,0.755,1.490,0.671,1.000
22,M41516-1-A.tif:2323-1257,50808,175.002,47,224,1148,2207,219,232,0.785,1.059,0.944,1.000
23,M41516-1-A.tif:2362-1586,67798,166.671,50,213,1477,2207,218,311,0.761,1.427,0.701,1.000
24,M41516-1-A.tif:2329-1904,62379,157.014,47,216,1785,2199,239,261,0.784,1.092,0.916,1.000
25,M41516-1-A.tif:2287-2444,369984,151.483,41,217,2162,1959,564,656,0.781,1.163,0.860,1.000
26,M41516-1-A.tif:2596-3185,349008,162.516,40,222,2855,2332,661,528,0.776,1.252,0.799,1.000
27,M41516-1-A.tif:2700-3778,203514,193.678,39,227,3618,2383,321,634,0.701,1.975,0.506,1.000
28,M41516-1-A.tif:2691-4165,161616,161.108,48,221,4029,2397,273,592,0.679,2.168,0.461,1.000
29,M41516-1-A.tif:2604-4719,462920,185.081,33,227,4393,2249,652,710,0.784,1.089,0.918,1.000
30,M41516-1-A.tif:2726-5364,124271,180.130,60,225,5221,2510,287,433,0.753,1.509,0.663,1.000
31,M41516-1-A.tif:3255-5218,311576,171.471,48,222,4902,3009,632,493,0.773,1.282,0.780,1.000
32,M41516-1-A.tif:3314-4106,204544,181.162,53,232,3834,3126,544,376,0.759,1.447,0.691,1.000
33,M41516-1-A.tif:3257-3248,259740,191.711,82,231,3014,2980,468,555,0.780,1.186,0.843,1.000
34,M41516-1-A.tif:3032-2585,375238,179.530,52,225,2212,2781,746,503,0.756,1.483,0.674,1.000
35,M41516-1-A.tif:2771-1892,105375,180.719,56,226,1752,2584,281,375,0.769,1.335,0.749,1.000
36,M41516-1-A.tif:2826-1375,104244,170.740,66,214,1229,2648,292,357,0.778,1.223,0.818,1.000
37,M41516-1-A.tif:2840-1017,89452,179.615,86,219,913,2626,209,428,0.693,2.048,0.488,1.000
38,M41516-1-A.tif:2912-0685,79360,181.354,71,218,561,2752,248,320,0.773,1.290,0.775,1.000
39,M41516-1-A.tif:3328-0637,105672,174.775,44,215,526,3090,222,476,0.681,2.144,0.466,1.000
40,M41516-1-A.tif:3319-1089,86112,169.932,50,219,951,3163,276,312,0.782,1.130,0.885,1.000
41,M41516-1-A.tif:3253-1483,113982,180.728,73,219,1326,3072,314,363,0.781,1.156,0.865,1.000
42,M41516-1-A.tif:3368-2094,135960,189.520,63,235,1929,3162,330,412,0.776,1.248,0.801,1.000
43,M41516-1-A.tif:3713-4975,765960,178.276,57,229,4484,3323,982,780,0.775,1.259,0.794,1.000
44,M41516-1-A.tif:3825-3973,548370,187.315,64,242,3568,3487,810,677,0.779,1.196,0.836,1.000
45,M41516-1-A.tif:3826-3183,208407,141.747,40,226,2993,3553,381,547,0.760,1.436,0.697,1.000
46,M41516-1-A.tif:3779-2655,394710,180.210,49,229,2360,3445,590,669,0.782,1.134,0.882,1.000
47,M41516-1-A.tif:3881-2117,129792,169.880,57,223,1925,3712,384,338,0.782,1.136,0.880,1.000
48,M41516-1-A.tif:3933-1708,72708,172.678,62,221,1599,3767,219,332,0.752,1.516,0.660,1.000
49,M41516-1-A.tif:3537-1582,141100,151.651,50,213,1375,3367,415,340,0.778,1.221,0.819,1.000
50,M41516-1-A.tif:3809-1144,177750,163.781,43,223,947,3584,395,450,0.782,1.139,0.878,1.000
51,M41516-1-A.tif:3843-0687,154928,165.547,49,214,477,3659,421,368,0.782,1.144,0.874,1.000
52,M41516-1-A.tif:4110-0985,147888,203.427,69,239,472,4038,1027,144,0.339,7.132,0.140,1.000
