frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42384-1-E.tif:0001-1473,99828,203.008,63,242,5042,1296,282,354,0.775,1.255,0.797,1.000
2,M42384-1-E.tif:0002-0972,353808,189.024,34,246,4328,648,546,648,0.780,1.187,0.843,1.000
3,M42384-1-E.tif:0003-1365,962172,204.653,57,251,3218,834,906,1062,0.780,1.172,0.853,1.000
4,M42384-1-E.tif:0004-0918,175824,204.323,67,244,2270,696,396,444,0.783,1.121,0.892,1.000
5,M42384-1-E.tif:0005-2631,179172,211.562,46,255,4644,2394,378,474,0.775,1.254,0.797,1.000
6,M42384-1-E.tif:0006-2592,740304,220.701,12,255,3042,2274,1164,636,0.718,1.830,0.546,1.000
7,M42384-1-E.tif:0007-1881,861300,202.505,42,254,1782,1446,990,870,0.782,1.138,0.879,1.000
8,M42384-1-E.tif:0008-1722,277488,195.095,47,245,1302,1440,492,564,0.782,1.146,0.872,1.000
9,M42384-1-E.tif:0009-1593,87768,190.060,50,244,960,1434,276,318,0.781,1.152,0.868,1.000
10,M42384-1-E.tif:0010-2178,129276,193.223,52,240,1302,1989,342,378,0.783,1.105,0.905,1.000
11,M42384-1-E.tif:0011-2196,78228,188.599,71,240,876,2037,246,318,0.773,1.293,0.774,1.000
12,M42384-1-E.tif:0012-2649,319680,199.188,4,251,1266,2409,666,480,0.765,1.387,0.721,1.000
13,M42384-1-E.tif:0013-3015,99792,202.977,32,243,1470,2883,378,264,0.761,1.432,0.698,1.000
14,M42384-1-E.tif:0014-3413,182268,218.932,64,253,4338,3164,366,498,0.767,1.361,0.735,1.000
15,M42384-1-E.tif:0015-3401,381924,215.279,62,250,3408,3092,618,618,0.785,1.000,1.000,1.000
16,M42384-1-E.tif:0016-3353,768240,216.291,34,253,2148,3062,1320,582,0.667,2.268,0.441,1.000
17,M42384-1-E.tif:0017-3602,108864,201.310,70,233,1398,3458,378,288,0.771,1.312,0.762,1.000
18,M42384-1-E.tif:0018-3623,93492,207.192,85,245,954,3476,318,294,0.784,1.082,0.925,1.000
19,M42384-1-E.tif:0019-3917,140760,185.678,16,253,2580,3848,1020,138,0.330,7.391,0.135,1.000
