frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42376-1-E.tif:3035-1441,14058,179.674,71,217,1392,2964,99,142,0.760,1.434,0.697,1.000
2,M42376-1-E.tif:3013-1687,18966,190.327,48,221,1600,2959,174,109,0.744,1.596,0.626,1.000
3,M42376-1-E.tif:3014-1924,12972,183.024,60,216,1878,2944,92,141,0.751,1.533,0.652,1.000
4,M42376-1-E.tif:3006-2134,11094,194.059,83,229,2091,2942,86,129,0.754,1.500,0.667,1.000
5,M42376-1-E.tif:2501-2719,30049,197.693,65,230,2644,2402,151,199,0.771,1.318,0.759,1.000
6,M42376-1-E.tif:3308-3798,212004,194.735,55,231,3564,3082,468,453,0.785,1.033,0.968,1.000
7,M42376-1-E.tif:3032-4084,81792,191.754,45,231,3942,2888,284,288,0.785,1.014,0.986,1.000
8,M42376-1-E.tif:2954-3866,14742,185.721,61,223,3808,2891,117,126,0.784,1.077,0.929,1.000
9,M42376-1-E.tif:2961-3637,177190,192.108,58,230,3402,2773,470,377,0.776,1.247,0.802,1.000
10,M42376-1-E.tif:3055-4324,60630,178.187,41,229,4207,2926,235,258,0.784,1.098,0.911,1.000
11,M42376-1-E.tif:3013-4454,7560,169.361,48,216,4424,2950,60,126,0.687,2.100,0.476,1.000
12,M42376-1-E.tif:2949-4630,115104,179.344,55,220,4467,2773,327,352,0.784,1.076,0.929,1.000
13,M42376-1-E.tif:2602-4463,596372,189.266,47,234,4050,2241,826,722,0.782,1.144,0.874,1.000
14,M42376-1-E.tif:2453-3999,89540,194.311,54,231,3878,2268,242,370,0.751,1.529,0.654,1.000
15,M42376-1-E.tif:2563-3631,309765,194.637,54,234,3364,2274,535,579,0.784,1.082,0.924,1.000
16,M42376-1-E.tif:2163-1936,76896,183.130,47,225,1758,2055,356,216,0.738,1.648,0.607,1.000
17,M42376-1-E.tif:1420-2464,2733192,194.446,47,235,1342,811,2244,1218,0.716,1.842,0.543,1.000
18,M42376-1-E.tif:1409-4223,1415200,186.050,39,233,3498,921,1450,976,0.755,1.486,0.673,1.000
19,M42376-1-E.tif:1746-4694,155208,174.384,39,222,4520,1523,348,446,0.773,1.282,0.780,1.000
20,M42376-1-E.tif:3956-3137,160054,185.724,22,243,2631,3877,1013,158,0.367,6.411,0.156,1.000
