frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43376-1-C.tif:1346-4237,1185114,185.213,39,233,3527,929,1421,834,0.732,1.704,0.587,1.000
2,M43376-1-C.tif:1591-3627,108315,180.499,46,221,3497,1384,261,415,0.745,1.590,0.629,1.000
3,M43376-1-C.tif:1781-3743,16218,182.648,53,219,3692,1702,102,159,0.748,1.559,0.642,1.000
4,M43376-1-C.tif:1788-3844,31104,180.330,56,228,3772,1680,144,216,0.754,1.500,0.667,1.000
5,M43376-1-C.tif:1758-4186,15853,174.923,51,221,4145,1663,83,191,0.663,2.301,0.435,1.000
6,M43376-1-C.tif:1753-4695,148434,174.683,39,221,4522,1539,346,429,0.776,1.240,0.807,1.000
7,M43376-1-C.tif:1425-4669,99990,176.690,45,223,4504,1274,330,303,0.784,1.089,0.918,1.000
8,M43376-1-C.tif:1418-2447,2682156,194.443,47,235,1341,812,2213,1212,0.718,1.826,0.548,1.000
9,M43376-1-C.tif:2163-1935,75402,183.040,47,225,1758,2057,354,213,0.737,1.662,0.602,1.000
10,M43376-1-C.tif:3034-1441,14300,179.825,71,217,1391,2963,100,143,0.761,1.430,0.699,1.000
11,M43376-1-C.tif:3014-1687,19030,189.938,48,221,1601,2959,173,110,0.746,1.573,0.636,1.000
12,M43376-1-C.tif:3014-1922,13113,183.033,60,216,1876,2944,93,141,0.752,1.516,0.660,1.000
13,M43376-1-C.tif:3006-2135,10965,193.895,83,229,2093,2942,85,129,0.752,1.518,0.659,1.000
14,M43376-1-C.tif:2500-2719,30646,197.882,65,230,2642,2401,154,199,0.773,1.292,0.774,1.000
15,M43376-1-C.tif:2563-3634,306964,194.568,54,234,3368,2275,532,577,0.784,1.085,0.922,1.000
16,M43376-1-C.tif:2962-3637,176720,192.095,58,230,3402,2774,470,376,0.776,1.250,0.800,1.000
17,M43376-1-C.tif:2954-3867,14625,185.800,61,223,3809,2892,117,125,0.785,1.068,0.936,1.000
18,M43376-1-C.tif:3032-4084,82080,191.757,45,231,3942,2888,285,288,0.785,1.011,0.990,1.000
19,M43376-1-C.tif:3309-3797,212440,194.726,55,231,3562,3083,470,452,0.785,1.040,0.962,1.000
20,M43376-1-C.tif:3443-3901,6580,181.105,73,218,3866,3396,70,94,0.769,1.343,0.745,1.000
21,M43376-1-C.tif:3057-4323,62010,178.384,41,229,4206,2925,234,265,0.782,1.132,0.883,1.000
22,M43376-1-C.tif:3013-4453,7068,169.320,48,216,4425,2951,57,124,0.678,2.175,0.460,1.000
23,M43376-1-C.tif:2948-4632,116843,179.564,55,220,4467,2772,331,353,0.785,1.066,0.938,1.000
24,M43376-1-C.tif:2601-4463,593383,189.282,47,234,4052,2241,823,721,0.782,1.141,0.876,1.000
25,M43376-1-C.tif:2453-3999,89667,194.273,54,231,3878,2269,243,369,0.752,1.519,0.659,1.000
26,M43376-1-C.tif:3958-3134,154836,185.248,22,243,2628,3882,1012,153,0.358,6.614,0.151,1.000
