frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43304-1-E.tif:1178-2278,55944,211.687,90,250,2170,1049,216,259,0.779,1.199,0.834,1.000
2,M43304-1-E.tif:1481-1859,58656,178.257,44,241,1718,1377,282,208,0.767,1.356,0.738,1.000
3,M43304-1-E.tif:1660-1850,65660,184.369,44,240,1716,1538,268,245,0.784,1.094,0.914,1.000
4,M43304-1-E.tif:1933-1859,121536,192.603,43,244,1715,1722,288,422,0.757,1.465,0.682,1.000
5,M43304-1-E.tif:1270-1493,330844,203.524,52,241,1279,884,428,773,0.721,1.806,0.554,1.000
6,M43304-1-E.tif:1823-1358,435591,200.210,48,246,1030,1492,657,663,0.785,1.009,0.991,1.000
7,M43304-1-E.tif:1183-0828,51015,201.328,58,241,739,1041,179,285,0.744,1.592,0.628,1.000
8,M43304-1-E.tif:2640-1229,29014,175.735,45,241,1148,2551,163,178,0.784,1.092,0.916,1.000
9,M43304-1-E.tif:2741-1382,299506,183.216,38,245,1191,2350,383,782,0.693,2.042,0.490,1.000
10,M43304-1-E.tif:3099-1331,4536,129.585,38,225,1295,3068,72,63,0.782,1.143,0.875,1.000
11,M43304-1-E.tif:3135-1371,3087,173.877,40,238,1347,3104,49,63,0.773,1.286,0.778,1.000
12,M43304-1-E.tif:3150-1621,55332,155.537,37,242,1447,3071,348,159,0.676,2.189,0.457,1.000
13,M43304-1-E.tif:3031-1709,7917,100.842,37,217,1666,2986,87,91,0.785,1.046,0.956,1.000
14,M43304-1-E.tif:2996-1823,64080,155.382,37,238,1734,2816,178,360,0.696,2.022,0.494,1.000
15,M43304-1-E.tif:2831-1655,68234,168.540,42,234,1546,2675,218,313,0.760,1.436,0.696,1.000
16,M43304-1-E.tif:2756-1840,52735,173.061,45,230,1741,2624,199,265,0.770,1.332,0.751,1.000
17,M43304-1-E.tif:2925-1895,4524,167.205,43,231,1866,2886,58,78,0.768,1.345,0.744,1.000
18,M43304-1-E.tif:2509-1729,110704,191.752,47,237,1581,2322,296,374,0.775,1.264,0.791,1.000
19,M43304-1-E.tif:3438-1628,56520,187.012,40,242,1314,3393,628,90,0.344,6.978,0.143,1.000
