frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42409-1-E.tif:1592-4564,675280,201.568,33,254,4104,1225,920,734,0.775,1.253,0.798,1.000
2,M42409-1-E.tif:1893-3916,228480,195.286,38,238,3644,1683,544,420,0.772,1.295,0.772,1.000
3,M42409-1-E.tif:1590-3621,67596,204.341,40,243,3492,1459,258,262,0.785,1.016,0.985,1.000
4,M42409-1-E.tif:1323-4070,871456,199.874,33,243,3588,871,964,904,0.785,1.066,0.938,1.000
5,M42409-1-E.tif:1147-2300,243840,209.904,42,238,2046,907,508,480,0.785,1.058,0.945,1.000
6,M42409-1-E.tif:1297-1731,64960,207.963,48,239,1586,1185,290,224,0.772,1.295,0.772,1.000
7,M42409-1-E.tif:1918-2328,373488,196.268,42,244,1956,1667,744,502,0.756,1.482,0.675,1.000
8,M42409-1-E.tif:1636-2562,70216,207.725,61,248,2428,1505,268,262,0.785,1.023,0.978,1.000
9,M42409-1-E.tif:2009-2677,38640,195.291,42,254,2608,1869,138,280,0.695,2.029,0.493,1.000
10,M42409-1-E.tif:1833-1845,78936,198.937,47,240,1702,1695,286,276,0.785,1.036,0.965,1.000
11,M42409-1-E.tif:1992-1770,92208,198.737,45,234,1566,1879,408,226,0.721,1.805,0.554,1.000
12,M42409-1-E.tif:2142-1867,48620,196.086,48,235,1724,2057,286,170,0.735,1.682,0.594,1.000
13,M42409-1-E.tif:2184-2207,77604,192.690,47,239,1984,2097,446,174,0.634,2.563,0.390,1.000
14,M42409-1-E.tif:2342-1876,81872,200.036,42,240,1704,2223,344,238,0.759,1.445,0.692,1.000
15,M42409-1-E.tif:2366-2237,91540,195.865,49,233,2038,2251,398,230,0.729,1.730,0.578,1.000
16,M42409-1-E.tif:2290-2503,54236,197.895,51,236,2412,2141,182,298,0.740,1.637,0.611,1.000
17,M42409-1-E.tif:2840-3744,468792,204.661,35,244,3438,2457,612,766,0.776,1.252,0.799,1.000
18,M42409-1-E.tif:3135-4526,982128,196.578,25,240,4008,2661,1036,948,0.784,1.093,0.915,1.000
19,M42409-1-E.tif:3043-3985,21000,194.679,61,230,3910,2973,150,140,0.784,1.071,0.933,1.000
20,M42409-1-E.tif:3135-4526,982128,196.578,25,240,4008,2661,1036,948,0.784,1.093,0.915,1.000
21,M42409-1-E.tif:3326-4019,105420,206.842,61,239,3914,3075,210,502,0.653,2.390,0.418,1.000
22,M42409-1-E.tif:2815-3976,13024,190.053,58,232,3902,2771,148,88,0.735,1.682,0.595,1.000
23,M42409-1-E.tif:3831-3090,133584,190.967,17,249,2584,3765,1012,132,0.321,7.667,0.130,1.000
