frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41450-1-E.tif:1313-4681,172700,159.309,6,255,4524,1038,314,550,0.727,1.752,0.571,1
2,M41450-1-E.tif:1043-2521,106255,182.428,28,255,2324,909,395,269,0.757,1.468,0.681,1
3,M41450-1-E.tif:1512-2921,1253575,180.423,17,255,2310,1000,1223,1025,0.779,1.193,0.838,1
4,M41450-1-E.tif:2302-3936,274386,179.94,24,255,3607,2094,658,417,0.746,1.578,0.634,1
5,M41450-1-E.tif:2693-3003,62930,183.837,37,255,2895,2548,217,290,0.769,1.336,0.748,1
6,M41450-1-E.tif:3018-3146,353576,186.716,35,255,2917,2632,458,772,0.734,1.686,0.593,1
7,M41450-1-E.tif:3409-3316,281896,186.528,33,255,3105,3075,422,668,0.745,1.583,0.632,1
8,M41450-1-E.tif:2906-4570,1965600,188.169,5,255,3985,2066,1170,1680,0.76,1.436,0.696,1
9,M41450-1-E.tif:1168-1689,122464,197.224,29,255,1517,990,344,356,0.785,1.035,0.966,1
10,M41450-1-E.tif:3961-3268,126873,189.268,44,254,2769,3898,999,127,0.314,7.866,0.127,1
