frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42408-1-E.tif:1093-4170,74513,197.025,15,247,4032,959,277,269,0.785,1.030,0.971,1.000
2,M42408-1-E.tif:1575-4225,696500,203.715,40,250,3827,1138,796,875,0.784,1.099,0.910,1.000
3,M42408-1-E.tif:2079-5050,132000,211.488,57,251,4850,1914,400,330,0.778,1.212,0.825,1.000
4,M42408-1-E.tif:2305-4313,446336,192.822,34,247,3961,1988,704,634,0.783,1.110,0.901,1.000
5,M42408-1-E.tif:2517-4388,249984,184.599,21,242,4109,2293,558,448,0.776,1.246,0.803,1.000
6,M42408-1-E.tif:2779-4563,59472,195.641,27,240,4445,2653,236,252,0.785,1.068,0.937,1.000
7,M42408-1-E.tif:2670-3927,373176,199.950,33,251,3785,2013,284,1314,0.459,4.627,0.216,1.000
8,M42408-1-E.tif:2728-3471,207564,205.554,56,248,3177,2552,588,353,0.736,1.666,0.600,1.000
9,M42408-1-E.tif:0928-2984,142203,212.218,86,247,2824,707,321,443,0.765,1.380,0.725,1.000
10,M42408-1-E.tif:1563-2963,107158,212.163,70,255,2832,1359,262,409,0.748,1.561,0.641,1.000
11,M42408-1-E.tif:1383-2286,406756,215.790,64,248,2031,985,511,796,0.748,1.558,0.642,1.000
12,M42408-1-E.tif:3068-1474,420960,218.755,59,251,1234,2630,480,877,0.718,1.827,0.547,1.000
13,M42408-1-E.tif:2653-2045,49842,217.716,116,251,1939,2536,213,234,0.784,1.099,0.910,1.000
14,M42408-1-E.tif:3051-2031,32025,211.437,73,247,1944,2960,175,183,0.785,1.046,0.956,1.000
15,M42408-1-E.tif:3081-2377,50246,211.748,55,249,2280,2952,194,259,0.769,1.335,0.749,1.000
16,M42408-1-E.tif:3025-2705,23760,209.489,84,248,2615,2959,180,132,0.767,1.364,0.733,1.000
17,M42408-1-E.tif:2634-2596,91168,213.314,84,250,2393,2522,407,224,0.719,1.817,0.550,1.000
18,M42408-1-E.tif:3863-3047,146880,194.099,33,248,2537,3791,1020,144,0.341,7.083,0.141,1.000
