frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42391-1-E.tif:0931-5035,37555,173.893,44,228,4927,810,216,243,0.814,1.152,0.868,0.977
2,M42391-1-E.tif:0883-4610,45577,183.740,56,245,4428,787,365,193,0.608,2.140,0.467,0.885
3,M42391-1-E.tif:0869-3909,154879,181.132,45,245,3620,710,579,318,0.784,1.767,0.566,0.982
4,M42391-1-E.tif:0929-3325,52467,188.987,51,254,3187,816,277,227,0.899,1.325,0.755,0.995
5,M42391-1-E.tif:0860-2975,13730,206.238,87,251,2914,795,123,130,0.904,1.087,0.920,0.989
6,M42391-1-E.tif:0911-2707,14817,201.319,92,246,2640,844,135,135,0.892,1.243,0.805,0.998
7,M42391-1-E.tif:0920-2455,21396,204.543,84,251,2364,849,183,142,0.908,1.322,0.756,0.994
8,M42391-1-E.tif:1028-1863,201655,192.062,45,255,1536,762,655,532,0.617,2.082,0.480,0.877
9,M42391-1-E.tif:1236-1223,253976,192.746,48,251,911,862,624,748,0.486,1.883,0.531,0.816
10,M42391-1-E.tif:1195-2223,15239,208.071,91,254,2128,1140,190,111,0.733,2.101,0.476,0.954
11,M42391-1-E.tif:1143-2535,23496,213.059,118,250,2453,1049,165,188,0.872,1.139,0.878,0.999
12,M42391-1-E.tif:1162-2891,20785,209.980,99,252,2809,1081,164,163,0.796,1.096,0.913,0.952
13,M42391-1-E.tif:1206-3352,56297,202.055,48,253,3177,1086,350,240,0.740,1.793,0.558,0.978
14,M42391-1-E.tif:1330-3855,85931,191.633,46,252,3692,1139,326,382,0.814,1.243,0.804,0.947
15,M42391-1-E.tif:1304-4210,41257,184.471,45,243,4090,1177,240,255,0.788,1.210,0.826,0.917
16,M42391-1-E.tif:1273-4568,40682,198.406,76,250,4430,1153,277,240,0.741,1.315,0.761,0.925
17,M42391-1-E.tif:1368-4982,98604,182.418,36,247,4780,1173,404,391,0.747,1.247,0.802,0.928
18,M42391-1-E.tif:1560-4868,12131,181.490,53,239,4799,1495,139,131,0.860,1.126,0.888,0.979
19,M42391-1-E.tif:1573-4637,9059,186.560,75,244,4568,1520,139,107,0.788,1.864,0.536,0.992
20,M42391-1-E.tif:1693-4321,85285,158.761,31,247,4173,1502,296,382,0.882,1.343,0.745,0.978
21,M42391-1-E.tif:1684-3988,8713,197.936,88,250,3934,1623,108,122,0.865,1.143,0.875,0.995
22,M42391-1-E.tif:1736-3784,13948,197.308,72,242,3726,1663,117,147,0.823,1.317,0.759,0.987
23,M42391-1-E.tif:1560-3495,83161,202.331,73,250,3335,1383,321,354,0.711,1.275,0.785,0.878
24,M42391-1-E.tif:1436-2986,94339,207.090,100,248,2737,1307,499,258,0.700,2.060,0.485,0.934
25,M42391-1-E.tif:1405-2200,17686,181.560,66,247,2119,1333,163,144,0.859,1.105,0.905,0.960
