frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42379-1-E.tif:1383-4985,229548,195.032,44,232,4844,976,282,814,0.600,2.887,0.346,1.000
2,M42379-1-E.tif:1259-4152,294415,196.406,36,250,3861,1007,583,505,0.781,1.154,0.866,1.000
3,M42379-1-E.tif:1234-3127,294590,196.988,68,240,2796,1012,662,445,0.755,1.488,0.672,1.000
4,M42379-1-E.tif:1688-2889,45084,204.101,113,232,2779,1586,221,204,0.784,1.083,0.923,1.000
5,M42379-1-E.tif:2226-3183,141328,210.448,108,248,3062,1934,242,584,0.651,2.413,0.414,1.000
6,M42379-1-E.tif:3301-2299,22557,198.533,80,240,2248,3192,103,219,0.683,2.126,0.470,1.000
7,M42379-1-E.tif:3236-2568,53550,213.761,95,249,2509,3011,119,450,0.520,3.782,0.264,1.000
8,M42379-1-E.tif:3330-2840,37719,201.506,94,242,2777,3182,127,297,0.659,2.339,0.428,1.000
9,M42379-1-E.tif:3301-3172,41870,201.742,95,245,3093,3169,158,265,0.735,1.677,0.596,1.000
10,M42379-1-E.tif:3291-3515,39560,200.631,85,239,3408,3199,215,184,0.781,1.168,0.856,1.000
11,M42379-1-E.tif:3299-3915,50875,205.017,77,242,3823,3162,185,275,0.755,1.486,0.673,1.000
12,M42379-1-E.tif:3275-4265,45315,203.209,32,245,4186,3133,159,285,0.722,1.792,0.558,1.000
13,M42379-1-E.tif:3277-4621,74360,191.495,59,235,4491,3134,260,286,0.784,1.100,0.909,1.000
14,M42379-1-E.tif:1335-1532,55377,191.292,58,245,1438,1189,189,293,0.749,1.550,0.645,1.000
15,M42379-1-E.tif:1406-1275,145036,189.755,46,241,1073,1227,404,359,0.783,1.125,0.889,1.000
16,M42379-1-E.tif:1704-1321,76700,187.236,58,232,1159,1586,325,236,0.766,1.377,0.726,1.000
17,M42379-1-E.tif:1949-1520,51666,185.858,40,238,1357,1870,327,158,0.690,2.070,0.483,1.000
18,M42379-1-E.tif:2210-0861,52932,197.236,74,237,795,2010,132,401,0.585,3.038,0.329,1.000
19,M42379-1-E.tif:2383-1300,121720,176.084,20,239,1130,2204,340,358,0.785,1.053,0.950,1.000
20,M42379-1-E.tif:2406-1711,33180,207.694,96,246,1659,2248,105,316,0.588,3.010,0.332,1.000
21,M42379-1-E.tif:2399-1936,51957,206.740,86,251,1833,2274,207,251,0.778,1.213,0.825,1.000
22,M42379-1-E.tif:4025-3283,165968,182.331,13,243,2777,3943,1012,164,0.377,6.171,0.162,1.000
