frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43412-698.tif:1033-3499,27810,188.143,11,244,3448,898,103,270,0.628,2.621,0.381,1.000
2,M43412-698.tif:1037-3193,37211,202.574,25,253,3130,891,127,293,0.663,2.307,0.433,1.000
3,M43412-698.tif:1006-2882,31222,209.143,65,250,2815,890,134,233,0.728,1.739,0.575,1.000
4,M43412-698.tif:1021-2495,38184,201.092,38,251,2384,935,222,172,0.773,1.291,0.775,1.000
5,M43412-698.tif:0999-2099,35223,205.074,38,254,2011,900,177,199,0.783,1.124,0.889,1.000
6,M43412-698.tif:1015-1779,26367,194.584,16,248,1686,945,187,141,0.770,1.326,0.754,1.000
7,M43412-698.tif:0940-1339,84336,201.067,28,248,1171,815,336,251,0.769,1.339,0.747,1.000
8,M43412-698.tif:0982-0873,57279,199.240,33,246,717,891,313,183,0.731,1.710,0.585,1.000
9,M43412-698.tif:1384-0932,72092,206.651,37,250,798,1250,268,269,0.785,1.004,0.996,1.000
10,M43412-698.tif:1433-1310,26656,189.970,45,250,1251,1321,119,224,0.712,1.882,0.531,1.000
11,M43412-698.tif:1423-1583,23940,205.270,10,255,1517,1333,133,180,0.768,1.353,0.739,1.000
12,M43412-698.tif:1442-1837,17402,208.919,89,255,1799,1329,77,226,0.595,2.935,0.341,1.000
13,M43412-698.tif:1429-2145,55900,210.736,66,255,2038,1299,215,260,0.778,1.209,0.827,1.000
14,M43412-698.tif:1413-2424,31372,197.897,38,255,2362,1287,124,253,0.693,2.040,0.490,1.000
15,M43412-698.tif:1441-2749,50414,204.504,20,253,2658,1303,182,277,0.752,1.522,0.657,1.000
16,M43412-698.tif:1449-3099,30646,202.975,44,255,3022,1350,154,199,0.773,1.292,0.774,1.000
17,M43412-698.tif:1433-3408,19758,183.886,36,242,3319,1378,178,111,0.743,1.604,0.624,1.000
18,M43412-698.tif:1854-3485,23052,194.883,34,250,3429,1752,113,204,0.721,1.805,0.554,1.000
19,M43412-698.tif:1868-3197,20148,206.076,43,247,3124,1799,146,138,0.785,1.058,0.945,1.000
20,M43412-698.tif:1846-2853,22468,203.549,47,253,2771,1778,164,137,0.779,1.197,0.835,1.000
21,M43412-698.tif:1882-2480,54718,215.030,54,255,2355,1773,251,218,0.782,1.151,0.869,1.000
22,M43412-698.tif:1878-2131,25380,208.315,65,254,2064,1784,135,188,0.764,1.393,0.718,1.000
23,M43412-698.tif:1887-1838,38055,211.303,38,255,1750,1780,177,215,0.778,1.215,0.823,1.000
24,M43412-698.tif:1881-1512,24708,207.296,53,255,1441,1794,142,174,0.777,1.225,0.816,1.000
25,M43412-698.tif:1881-1186,19096,203.418,37,252,1124,1804,124,154,0.776,1.242,0.805,1.000
26,M43412-698.tif:1888-0875,37224,206.691,58,247,776,1794,198,188,0.785,1.053,0.949,1.000
27,M43412-698.tif:2275-0898,14157,210.385,66,249,838,2217,121,117,0.785,1.034,0.967,1.000
28,M43412-698.tif:2301-1133,18083,202.912,54,249,1080,2217,107,169,0.746,1.579,0.633,1.000
