frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40521-1-C.tif:1229-3737,621972,213.111,22,255,3386,786,702,886,0.775,1.262,0.792,1.000
2,M40521-1-C.tif:1783-3190,107912,180.911,43,237,3108,1454,164,658,0.502,4.012,0.249,1.000
3,M40521-1-C.tif:1323-2802,971880,204.746,41,254,2412,700,780,1246,0.744,1.597,0.626,1.000
4,M40521-1-C.tif:1285-1907,1188684,205.197,2,243,1536,484,742,1602,0.680,2.159,0.463,1.000
5,M40521-1-C.tif:1168-1513,22968,214.146,79,241,1426,1102,174,132,0.771,1.318,0.759,1.000
6,M40521-1-C.tif:1267-1009,1184940,220.700,42,254,574,586,870,1362,0.747,1.566,0.639,1.000
7,M40521-1-C.tif:3798-3059,2084832,213.398,42,251,1916,3342,2286,912,0.640,2.507,0.399,1.000
8,M40521-1-C.tif:4474-3609,22264,216.041,55,240,3488,4428,242,92,0.627,2.630,0.380,1.000
9,M40521-1-C.tif:3271-2553,1140132,213.871,52,255,1722,2928,1662,686,0.650,2.423,0.413,1.000
10,M40521-1-C.tif:3765-1379,187308,214.834,50,253,992,3644,774,242,0.570,3.198,0.313,1.000
11,M40521-1-C.tif:4109-1005,194068,184.360,62,240,766,3906,478,406,0.780,1.177,0.849,1.000
12,M40521-1-C.tif:3286-1051,292120,217.599,7,255,716,3068,670,436,0.750,1.537,0.651,1.000
13,M40521-1-C.tif:5465-1742,129272,190.766,38,238,1516,5322,452,286,0.746,1.580,0.633,1.000
14,M40521-1-C.tif:5639-1136,252840,172.847,33,242,926,5338,420,602,0.760,1.433,0.698,1.000
