frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43410-1-E.tif:1181-3347,259772,184.312,5,245,3145,860,404,643,0.744,1.592,0.628,1.000
2,M43410-1-E.tif:1136-2842,178640,188.713,12,251,2650,904,385,464,0.779,1.205,0.830,1.000
3,M43410-1-E.tif:1227-2199,274360,199.488,21,253,2019,847,361,760,0.686,2.105,0.475,1.000
4,M43410-1-E.tif:1510-2453,29070,185.074,23,240,2377,1415,153,190,0.776,1.242,0.805,1.000
5,M43410-1-E.tif:1088-1648,110432,190.013,22,245,1445,952,406,272,0.755,1.493,0.670,1.000
6,M43410-1-E.tif:1549-1706,57057,199.519,14,251,1583,1434,247,231,0.785,1.069,0.935,1.000
7,M43410-1-E.tif:1115-1167,62320,199.353,0,246,1072,951,190,328,0.730,1.726,0.579,1.000
8,M43410-1-E.tif:1071-0781,67440,195.003,37,242,661,931,240,281,0.781,1.171,0.854,1.000
9,M43410-1-E.tif:1552-0822,28880,203.049,37,244,746,1457,152,190,0.776,1.250,0.800,1.000
10,M43410-1-E.tif:1572-1262,46080,203.094,46,247,1134,1482,256,180,0.762,1.422,0.703,1.000
11,M43410-1-E.tif:1962-3510,45212,189.179,29,245,3447,1784,127,356,0.609,2.803,0.357,1.000
12,M43410-1-E.tif:1975-3161,99680,190.096,20,248,3049,1753,224,445,0.700,1.987,0.503,1.000
13,M43410-1-E.tif:1938-2777,106722,205.298,24,255,2678,1669,198,539,0.617,2.722,0.367,1.000
14,M43410-1-E.tif:2029-2441,50960,199.452,0,255,2376,1833,130,392,0.588,3.015,0.332,1.000
15,M43410-1-E.tif:2025-2111,34629,201.420,59,251,2052,1880,119,291,0.647,2.445,0.409,1.000
16,M43410-1-E.tif:2021-1789,32964,201.300,39,253,1728,1887,123,268,0.677,2.179,0.459,1.000
17,M43410-1-E.tif:2017-1456,46170,210.446,55,254,1371,1882,171,270,0.746,1.579,0.633,1.000
18,M43410-1-E.tif:1997-1080,53823,213.525,42,250,964,1882,233,231,0.785,1.009,0.991,1.000
19,M43410-1-E.tif:2026-0749,36354,206.727,67,247,666,1917,166,219,0.771,1.319,0.758,1.000
20,M43410-1-E.tif:2588-0803,55926,207.724,79,249,686,2469,234,239,0.785,1.021,0.979,1.000
21,M43410-1-E.tif:2607-1282,135877,215.131,35,254,1118,2401,329,413,0.775,1.255,0.797,1.000
22,M43410-1-E.tif:2672-1942,330336,215.823,79,255,1663,2376,558,592,0.785,1.061,0.943,1.000
23,M43410-1-E.tif:2695-2657,224200,208.762,36,254,2467,2400,380,590,0.749,1.553,0.644,1.000
24,M43410-1-E.tif:2754-3351,380732,206.822,25,253,3097,2380,509,748,0.757,1.470,0.680,1.000
25,M43410-1-E.tif:3469-3399,129828,196.798,35,251,3225,3283,349,372,0.785,1.066,0.938,1.000
26,M43410-1-E.tif:3439-2724,494592,205.745,22,252,2356,3103,736,672,0.784,1.095,0.913,1.000
27,M43410-1-E.tif:3401-1740,705831,216.233,44,254,1100,3126,1281,551,0.661,2.325,0.430,1.000
28,M43410-1-E.tif:3401-0816,205220,210.693,29,251,661,3070,310,662,0.682,2.135,0.468,1.000
29,M43410-1-E.tif:4043-0815,70848,217.067,75,251,692,3899,246,288,0.781,1.171,0.854,1.000
30,M43410-1-E.tif:4082-1264,62872,217.981,80,251,1148,3947,232,271,0.781,1.168,0.856,1.000
31,M43410-1-E.tif:4047-1855,105165,218.485,95,252,1599,3945,513,205,0.641,2.502,0.400,1.000
32,M43410-1-E.tif:4151-2632,220735,212.081,24,253,2305,3983,655,337,0.705,1.944,0.515,1.000
33,M43410-1-E.tif:4455-3409,331700,189.783,15,250,3195,4068,428,775,0.720,1.811,0.552,1.000
34,M43410-1-E.tif:4711-2837,126496,199.719,16,252,2719,4443,236,536,0.667,2.271,0.440,1.000
35,M43410-1-E.tif:4662-2270,78778,196.224,30,249,2151,4497,238,331,0.764,1.391,0.719,1.000
36,M43410-1-E.tif:4653-1800,84032,209.447,33,255,1699,4445,202,416,0.691,2.059,0.486,1.000
37,M43410-1-E.tif:4672-1315,82680,210.232,19,253,1218,4460,195,424,0.678,2.174,0.460,1.000
38,M43410-1-E.tif:4675-0845,93262,216.411,83,250,740,4454,211,442,0.687,2.095,0.477,1.000
39,M43410-1-E.tif:5158-2088,138958,168.492,3,249,1570,5091,1037,134,0.318,7.739,0.129,1.000
