frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40618-1-E.tif:0785-5208,1454948,166.201,32,248,4439,312,1538,946,0.741,1.626,0.615,1.000
2,M40618-1-E.tif:0769-3748,1040461,185.653,30,244,3158,329,1181,881,0.769,1.341,0.746,1.000
3,M40618-1-E.tif:0985-2580,1363130,185.487,43,244,2077,308,1006,1355,0.768,1.347,0.742,1.000
4,M40618-1-E.tif:0840-1752,436998,150.410,21,237,1542,321,421,1038,0.645,2.466,0.406,1.000
5,M40618-1-E.tif:0700-0933,736926,136.381,17,244,466,306,934,789,0.780,1.184,0.845,1.000
6,M40618-1-E.tif:1662-0831,730620,180.235,2,239,462,1167,738,990,0.769,1.341,0.745,1.000
7,M40618-1-E.tif:1963-1352,1361536,186.082,2,232,648,1480,1408,967,0.758,1.456,0.687,1.000
8,M40618-1-E.tif:2332-2076,1141857,187.687,46,240,1577,1761,999,1143,0.782,1.144,0.874,1.000
9,M40618-1-E.tif:2611-2673,365769,164.861,46,247,2379,2301,589,621,0.785,1.054,0.948,1.000
10,M40618-1-E.tif:2517-3517,1207355,186.205,0,255,2843,2070,1349,895,0.753,1.507,0.663,1.000
11,M40618-1-E.tif:2336-4150,269929,178.624,44,233,3859,2105,583,463,0.775,1.259,0.794,1.000
12,M40618-1-E.tif:2311-4972,303424,177.850,17,232,4541,2135,862,352,0.647,2.449,0.408,1.000
13,M40618-1-E.tif:1730-3433,777487,183.293,52,239,2960,1320,947,821,0.781,1.153,0.867,1.000
14,M40618-1-E.tif:1670-4767,815838,136.502,38,252,4086,1371,1362,599,0.666,2.274,0.440,1.000
15,M40618-1-E.tif:2079-5625,749700,162.348,3,240,5310,1484,630,1190,0.711,1.889,0.529,1.000
16,M40618-1-E.tif:2931-4866,581664,167.192,37,232,4428,2599,876,664,0.771,1.319,0.758,1.000
17,M40618-1-E.tif:3558-5694,963644,185.066,0,240,5332,2893,724,1331,0.717,1.838,0.544,1.000
18,M40618-1-E.tif:3827-4787,689110,175.632,27,235,4445,3324,685,1006,0.757,1.469,0.681,1.000
19,M40618-1-E.tif:3748-3544,2292010,192.332,5,246,2708,3063,1673,1370,0.778,1.221,0.819,1.000
20,M40618-1-E.tif:3247-2068,886820,186.775,15,246,1271,2969,1595,556,0.602,2.869,0.349,1.000
21,M40618-1-E.tif:3437-0793,1575576,178.012,15,247,378,2489,831,1896,0.666,2.282,0.438,1.000
22,M40618-1-E.tif:3950-1918,1054872,195.272,12,255,1194,3586,1449,728,0.699,1.990,0.502,1.000
23,M40618-1-E.tif:4375-3683,96717,216.638,88,242,3214,4324,939,103,0.280,9.117,0.110,1.000
