frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43301-1-E.tif:1433-3403,40239,192.599,81,229,3327,1302,153,263,0.730,1.719,0.582,1.000
2,M43301-1-E.tif:1491-2432,551410,191.705,57,234,2021,1156,823,670,0.777,1.228,0.814,1.000
3,M43301-1-E.tif:1430-1343,41538,182.969,59,226,1263,1301,161,258,0.743,1.602,0.624,1.000
4,M43301-1-E.tif:2434-1322,148740,189.198,61,230,1121,2249,402,370,0.784,1.086,0.920,1.000
5,M43301-1-E.tif:2435-2061,142096,202.596,74,233,1895,2221,332,428,0.773,1.289,0.776,1.000
6,M43301-1-E.tif:2219-2898,134733,190.359,65,231,2667,2074,463,291,0.745,1.591,0.629,1.000
7,M43301-1-E.tif:2610-3178,357595,203.022,70,240,2881,2310,595,601,0.785,1.010,0.990,1.000
8,M43301-1-E.tif:3749-2673,138908,200.581,72,242,2530,3507,287,484,0.734,1.686,0.593,1.000
9,M43301-1-E.tif:4031-3131,186984,190.248,53,232,2919,3811,424,441,0.785,1.040,0.961,1.000
10,M43301-1-E.tif:4536-3058,130572,191.788,61,233,2872,4361,372,351,0.785,1.060,0.944,1.000
11,M43301-1-E.tif:5262-2275,151998,181.509,44,239,1758,5189,1034,147,0.342,7.034,0.142,1.000
12,M43301-1-E.tif:4673-1484,265140,178.296,44,232,1214,4428,540,491,0.784,1.100,0.909,1.000
13,M43301-1-E.tif:4144-1696,410040,193.060,51,248,1356,3843,680,603,0.783,1.128,0.887,1.000
14,M43301-1-E.tif:3232-1631,559575,197.393,65,247,1217,2895,829,675,0.777,1.228,0.814,1.000
