frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40444-0.tif:0600-3232,207656,213.485,0,255,2975,398,514,404,0.774,1.272,0.786,1.000
2,M40444-0.tif:1260-3173,474544,204.624,0,255,2907,814,532,892,0.735,1.677,0.596,1.000
3,M40444-0.tif:0966-1664,2518272,201.256,0,255,571,390,2186,1152,0.710,1.898,0.527,1.000
4,M40444-0.tif:1458-2370,903672,182.361,0,255,1881,996,978,924,0.785,1.058,0.945,1.000
5,M40444-0.tif:1735-1622,320356,161.054,0,255,1339,1452,566,566,0.785,1.000,1.000,1.000
6,M40444-0.tif:1791-0757,378972,202.761,0,240,460,1472,594,638,0.784,1.074,0.931,1.000
7,M40444-0.tif:2403-1063,205700,200.712,30,231,788,2216,550,374,0.757,1.471,0.680,1.000
8,M40444-0.tif:2275-1626,232200,157.103,0,255,1356,2060,540,430,0.775,1.256,0.796,1.000
9,M40444-0.tif:2306-2357,632016,159.889,0,255,1939,1928,836,756,0.783,1.106,0.904,1.000
10,M40444-0.tif:2172-3076,787320,209.759,0,255,2671,1686,810,972,0.779,1.200,0.833,1.000
