frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40969-1-E.tif:1417-3537,1408440,193.407,0,255,2955,812,1164,1210,0.785,1.04,0.962,1
2,M40969-1-E.tif:1043-2123,491184,166.403,0,254,1475,854,1296,379,0.55,3.42,0.292,1
3,M40969-1-E.tif:1794-1112,4037712,182.206,0,255,258,612,1708,2364,0.765,1.384,0.723,1
4,M40969-1-E.tif:3210-2179,1611288,211.55,0,255,1696,2376,966,1668,0.73,1.727,0.579,1
5,M40969-1-E.tif:4881-1201,3655644,191.772,0,255,240,3930,1922,1902,0.785,1.011,0.99,1
6,M40969-1-E.tif:4960-3162,1513920,189.547,0,255,2332,4504,1660,912,0.719,1.82,0.549,1
7,M40969-1-E.tif:3926-3324,950976,211.827,0,255,2856,3418,936,1016,0.784,1.085,0.921,1
8,M40969-1-E.tif:2700-3824,884352,199.949,0,255,3432,2136,784,1128,0.76,1.439,0.695,1
9,M40969-1-E.tif:2532-3104,985680,199.673,0,255,2734,1866,740,1332,0.721,1.8,0.556,1
10,M40969-1-E.tif:5701-2916,165760,203.195,2,255,2324,5631,1184,140,0.297,8.457,0.118,1
