frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40625-1-E.tif:0617-5389,296457,173.700,18,233,5018,418,743,399,0.714,1.862,0.537,1.000
2,M40625-1-E.tif:0426-5136,39168,174.867,47,232,5034,330,204,192,0.785,1.062,0.941,1.000
3,M40625-1-E.tif:0432-4699,124320,146.679,49,234,4477,292,444,280,0.745,1.586,0.631,1.000
4,M40625-1-E.tif:0550-4158,129744,149.731,68,232,3954,391,408,318,0.773,1.283,0.779,1.000
5,M40625-1-E.tif:0876-3301,1116093,175.638,48,253,2790,331,1023,1091,0.785,1.066,0.938,1.000
6,M40625-1-E.tif:0791-2283,727593,128.290,39,237,1855,367,857,849,0.785,1.009,0.991,1.000
7,M40625-1-E.tif:0997-1625,127182,156.236,46,239,1400,856,451,282,0.744,1.599,0.625,1.000
8,M40625-1-E.tif:0811-0952,1109980,150.419,15,244,317,374,1270,874,0.759,1.453,0.688,1.000
9,M40625-1-E.tif:1592-0999,1133272,134.362,37,247,313,1179,1372,826,0.737,1.661,0.602,1.000
10,M40625-1-E.tif:2252-1049,609348,126.159,33,240,310,2046,1479,412,0.535,3.590,0.279,1.000
11,M40625-1-E.tif:2775-0621,396397,127.234,19,224,285,2481,673,589,0.782,1.143,0.875,1.000
12,M40625-1-E.tif:2858-1468,354068,180.991,28,245,1159,2572,619,572,0.784,1.082,0.924,1.000
13,M40625-1-E.tif:1691-2124,532332,153.484,28,234,1806,1273,636,837,0.771,1.316,0.760,1.000
14,M40625-1-E.tif:1326-2612,195296,141.417,45,246,2340,1147,544,359,0.752,1.515,0.660,1.000
15,M40625-1-E.tif:1831-2965,449318,151.828,53,238,2551,1560,829,542,0.751,1.530,0.654,1.000
16,M40625-1-E.tif:2611-2157,410800,172.618,27,237,1897,2216,520,790,0.752,1.519,0.658,1.000
17,M40625-1-E.tif:3453-1516,358092,145.456,43,251,1110,3233,812,441,0.717,1.841,0.543,1.000
18,M40625-1-E.tif:3369-0728,443072,122.674,22,224,406,3025,644,688,0.785,1.068,0.936,1.000
19,M40625-1-E.tif:3905-1203,649740,127.922,18,230,608,3632,1190,546,0.677,2.179,0.459,1.000
20,M40625-1-E.tif:3953-2208,242724,132.557,50,229,1940,3727,537,452,0.780,1.188,0.842,1.000
21,M40625-1-E.tif:3380-2248,259454,151.920,47,231,2027,3087,442,587,0.770,1.328,0.753,1.000
22,M40625-1-E.tif:3153-2818,138782,182.056,53,233,2603,2992,431,322,0.769,1.339,0.747,1.000
23,M40625-1-E.tif:3754-2737,287560,173.566,51,234,2510,3438,455,632,0.765,1.389,0.720,1.000
24,M40625-1-E.tif:3954-3366,239316,179.379,48,241,3072,3751,588,407,0.759,1.445,0.692,1.000
25,M40625-1-E.tif:2573-2902,566225,173.868,42,239,2512,2211,781,725,0.784,1.077,0.928,1.000
26,M40625-1-E.tif:1978-3781,670908,175.669,49,236,3455,1464,652,1029,0.746,1.578,0.634,1.000
27,M40625-1-E.tif:1174-4418,1211788,162.386,32,249,3801,683,1234,982,0.775,1.257,0.796,1.000
28,M40625-1-E.tif:1071-5202,133812,140.006,40,226,5076,806,252,531,0.686,2.107,0.475,1.000
29,M40625-1-E.tif:0988-5646,84854,168.776,47,226,5443,884,406,209,0.705,1.943,0.515,1.000
30,M40625-1-E.tif:1315-5707,154275,160.243,50,230,5526,1103,363,425,0.781,1.171,0.854,1.000
31,M40625-1-E.tif:1505-5254,144300,184.944,57,236,5014,1355,481,300,0.743,1.603,0.624,1.000
32,M40625-1-E.tif:1757-5749,58200,158.408,43,235,5599,1660,300,194,0.749,1.546,0.647,1.000
33,M40625-1-E.tif:1913-5317,203040,162.525,46,228,5106,1673,423,480,0.782,1.135,0.881,1.000
34,M40625-1-E.tif:1940-4848,346800,193.897,32,248,4644,1515,408,850,0.688,2.083,0.480,1.000
35,M40625-1-E.tif:2283-4364,558800,145.292,24,240,4089,1775,550,1016,0.716,1.847,0.541,1.000
36,M40625-1-E.tif:2328-5789,178880,145.870,45,225,5659,1984,260,688,0.625,2.646,0.378,1.000
37,M40625-1-E.tif:2555-5247,248213,176.713,43,230,4947,2349,601,413,0.758,1.455,0.687,1.000
38,M40625-1-E.tif:2923-4666,143286,128.966,47,237,4499,2709,334,429,0.773,1.284,0.779,1.000
39,M40625-1-E.tif:3089-4191,215160,150.182,48,238,3971,2845,440,489,0.783,1.111,0.900,1.000
40,M40625-1-E.tif:3076-3505,876680,188.335,13,242,3101,2534,808,1085,0.769,1.343,0.745,1.000
41,M40625-1-E.tif:3598-4076,179550,133.399,43,228,3901,3342,350,513,0.757,1.466,0.682,1.000
42,M40625-1-E.tif:3641-4519,151606,126.403,39,225,4400,3323,238,637,0.622,2.676,0.374,1.000
43,M40625-1-E.tif:3344-5238,692416,161.854,26,240,4889,2848,698,992,0.762,1.421,0.704,1.000
44,M40625-1-E.tif:3599-5739,92002,157.870,16,228,5593,3442,293,314,0.784,1.072,0.933,1.000
45,M40625-1-E.tif:3989-5666,45850,151.274,45,231,5579,3858,175,262,0.754,1.497,0.668,1.000
46,M40625-1-E.tif:3988-5055,181488,165.272,35,231,4657,3874,796,228,0.544,3.491,0.286,1.000
47,M40625-1-E.tif:4042-4141,249096,160.308,44,234,3713,3897,856,291,0.595,2.942,0.340,1.000
48,M40625-1-E.tif:4294-2576,132160,216.341,51,242,2104,4224,944,140,0.353,6.743,0.148,1.000
