frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M40580-1-C.tif:0915-2473,216189,183.421,0,246,2183,678,580,474,0.680,1.236,0.809,0.890
2,M40580-1-C.tif:0932-1737,299308,159.277,4,240,1371,652,732,560,0.684,1.680,0.595,0.897
3,M40580-1-C.tif:0786-1004,93572,174.050,14,238,729,656,550,260,0.636,2.143,0.467,0.953
4,M40580-1-C.tif:1250-0741,298761,216.381,0,255,433,898,616,704,0.794,1.166,0.857,0.932
5,M40580-1-C.tif:1421-1294,232579,203.437,19,246,1069,1098,450,646,0.858,1.521,0.657,0.993
6,M40580-1-C.tif:1498-1718,120296,186.598,22,241,1545,1202,346,592,0.718,2.312,0.433,0.956
7,M40580-1-C.tif:1593-2124,103229,211.675,0,245,1957,1382,334,422,0.903,1.201,0.833,0.992
8,M40580-1-C.tif:1484-2536,182671,198.576,8,243,2321,1186,430,596,0.861,1.482,0.675,0.977
9,M40580-1-C.tif:1829-0583,57500,221.550,14,248,425,1670,316,318,0.711,1.951,0.513,0.908
10,M40580-1-C.tif:2117-0789,321667,211.181,10,255,451,1698,676,838,0.615,1.804,0.554,0.861
11,M40580-1-C.tif:2160-1537,406369,188.197,11,246,1185,1793,704,735,0.808,1.012,0.988,0.962
12,M40580-1-C.tif:2253-2083,63886,227.239,23,251,1927,2099,312,308,0.811,1.043,0.959,0.976
13,M40580-1-C.tif:2108-2461,174698,197.598,0,255,2167,1875,588,466,0.645,1.258,0.795,0.894
14,M40580-1-C.tif:2811-0765,161212,188.763,10,255,452,2607,626,408,0.712,2.000,0.500,0.949
15,M40580-1-C.tif:2714-1296,119436,204.372,0,246,1110,2469,372,490,0.648,1.726,0.579,0.872
16,M40580-1-C.tif:2774-1730,79933,216.863,17,249,1546,2603,368,342,0.757,1.625,0.616,0.944
17,M40580-1-C.tif:2666-2174,104179,217.696,34,249,2002,2449,344,434,0.816,1.538,0.650,0.964
18,M40580-1-C.tif:2682-2580,153618,207.777,4,245,2396,2413,368,538,0.916,1.482,0.675,0.997
19,M40580-1-C.tif:3315-2472,106432,213.364,3,255,2322,3035,300,560,0.664,2.199,0.455,0.929
20,M40580-1-C.tif:3076-2206,38097,211.716,33,246,2098,2963,216,226,0.930,1.101,0.908,0.997
21,M40580-1-C.tif:3080-1894,62372,231.259,41,249,1746,2941,296,278,0.759,1.282,0.780,0.934
22,M40580-1-C.tif:3309-1326,168093,191.453,24,246,1020,2985,612,648,0.435,2.622,0.381,0.782
23,M40580-1-C.tif:3367-0714,136593,159.011,5,239,522,3101,384,532,0.636,1.616,0.619,0.861
24,M40580-1-C.tif:3712-1694,97700,188.205,6,248,1282,3641,824,142,0.350,6.850,0.146,1.000
25,M40580-1-C.tif:3459-1829,181457,186.389,2,245,1406,3287,846,344,0.526,2.627,0.381,0.900
