frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42392-1-E.tif:0837-5017,39080,183.349,67,222,4883,738,268,198,0.774,1.639,0.610,0.940
2,M42392-1-E.tif:0880-4583,40262,185.171,60,226,4452,779,263,203,0.863,1.266,0.790,0.970
3,M42392-1-E.tif:0865-4220,42700,189.039,87,223,4112,731,216,268,0.728,1.224,0.817,0.931
4,M42392-1-E.tif:0874-3785,47009,175.214,65,221,3665,731,240,287,0.803,1.527,0.655,0.947
5,M42392-1-E.tif:0932-3383,32303,190.552,100,228,3249,847,269,170,0.736,2.003,0.499,0.925
6,M42392-1-E.tif:0922-2837,41456,169.810,53,221,2732,782,211,281,0.857,1.397,0.716,0.978
7,M42392-1-E.tif:0986-2443,41323,187.500,71,228,2326,870,234,232,0.786,1.109,0.902,0.938
8,M42392-1-E.tif:0969-1964,58675,169.471,46,222,1732,853,464,232,0.568,2.402,0.416,0.901
9,M42392-1-E.tif:1055-1515,51707,179.983,79,223,1403,904,225,303,0.845,1.353,0.739,0.965
10,M42392-1-E.tif:1156-1136,71010,177.166,63,218,1015,978,242,357,0.783,1.659,0.603,0.969
11,M42392-1-E.tif:1380-1416,23052,182.066,79,219,1340,1279,153,202,0.896,1.353,0.739,0.995
12,M42392-1-E.tif:1336-1987,82291,183.396,65,224,1763,1211,448,250,0.725,1.979,0.505,0.947
13,M42392-1-E.tif:1335-2433,21626,188.920,96,225,2370,1238,127,194,0.849,1.490,0.671,0.989
14,M42392-1-E.tif:1223-2820,30366,177.640,85,220,2718,1121,205,204,0.861,1.467,0.682,0.991
15,M42392-1-E.tif:1201-3151,18127,197.252,110,226,3066,1116,170,170,0.764,1.747,0.572,0.956
16,M42392-1-E.tif:1261-3471,24705,190.940,95,225,3372,1159,199,205,0.691,1.758,0.569,0.891
17,M42392-1-E.tif:1291-3772,19432,184.352,69,222,3684,1210,177,162,0.853,1.333,0.750,0.985
18,M42392-1-E.tif:1202-4056,22004,192.110,99,224,3960,1118,192,169,0.780,1.347,0.742,0.946
19,M42392-1-E.tif:1297-4363,22109,190.222,81,222,4303,1186,120,222,0.793,1.942,0.515,0.983
20,M42392-1-E.tif:1239-4640,39796,194.683,93,226,4542,1098,196,282,0.795,1.553,0.644,0.965
21,M42392-1-E.tif:1205-5156,51676,192.923,89,226,5027,1076,258,259,0.841,1.104,0.906,0.952
22,M42392-1-E.tif:1549-5120,31183,177.222,57,218,5034,1435,173,229,0.789,1.344,0.744,0.953
23,M42392-1-E.tif:1615-4733,31411,197.176,101,229,4615,1538,236,154,0.865,1.564,0.639,0.997
24,M42392-1-E.tif:1734-4309,61808,176.654,0,222,4144,1584,331,301,0.741,1.285,0.778,0.912
25,M42392-1-E.tif:1672-3904,32161,176.063,72,218,3803,1563,203,219,0.812,1.263,0.792,0.947
26,M42392-1-E.tif:1618-3543,43761,186.257,77,226,3388,1520,310,196,0.773,1.808,0.553,0.946
27,M42392-1-E.tif:1501-3216,15243,188.975,67,226,3132,1410,169,182,0.630,1.896,0.527,0.919
28,M42392-1-E.tif:1648-2895,124183,189.153,90,230,2650,1440,491,417,0.664,1.275,0.784,0.881
29,M42392-1-E.tif:1642-2411,33447,189.444,91,229,2313,1523,196,238,0.813,1.363,0.734,0.965
30,M42392-1-E.tif:1570-2136,14561,176.205,66,218,2077,1495,119,151,0.904,1.313,0.762,0.997
31,M42392-1-E.tif:1643-1785,39922,159.805,54,215,1644,1545,283,197,0.894,1.494,0.669,0.999
32,M42392-1-E.tif:1532-1149,40262,164.394,58,209,1014,1437,270,190,0.893,1.503,0.666,0.992
33,M42392-1-E.tif:1688-1508,20235,184.899,67,222,1433,1588,150,200,0.797,1.450,0.690,0.995
34,M42392-1-E.tif:1926-1209,41849,155.844,29,206,1080,1813,259,227,0.824,1.221,0.819,0.948
35,M42392-1-E.tif:2272-1114,17181,174.175,64,214,1055,2153,119,238,0.657,2.605,0.384,0.953
36,M42392-1-E.tif:2274-1490,39383,183.057,98,221,1372,2124,237,300,0.595,1.956,0.511,0.870
37,M42392-1-E.tif:2535-1166,11903,166.333,30,213,1112,2464,108,143,0.869,1.448,0.691,1.000
38,M42392-1-E.tif:1999-5054,25574,192.858,52,223,4950,1915,209,169,0.755,1.685,0.593,0.970
39,M42392-1-E.tif:2016-4678,22910,202.920,118,231,4585,1943,187,147,0.756,1.309,0.764,0.954
40,M42392-1-E.tif:2477-4982,51398,183.011,69,225,4835,2366,294,222,0.697,1.468,0.681,0.917
41,M42392-1-E.tif:2480-4485,44690,177.314,70,218,4326,2370,318,221,0.685,1.641,0.609,0.880
42,M42392-1-E.tif:3615-3095,169764,184.111,26,243,2573,3509,1044,213,0.371,6.271,0.159,0.994
