frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41481-1-E.tif:1490-3172,4703184,148.520,15,245,1120,917,4104,1146,0.536,3.581,0.279,1.000
2,M41481-1-E.tif:2006-2579,27060,153.132,31,227,2524,1883,110,246,0.671,2.236,0.447,1.000
3,M41481-1-E.tif:1306-0888,123752,150.646,33,214,764,1057,248,499,0.697,2.012,0.497,1.000
4,M41481-1-E.tif:2800-1297,626076,174.871,35,228,923,2382,748,837,0.783,1.119,0.894,1.000
5,M41481-1-E.tif:3059-1771,112173,166.687,26,220,1637,2851,269,417,0.749,1.550,0.645,1.000
6,M41481-1-E.tif:3219-2768,156100,171.826,35,227,2593,2996,350,446,0.774,1.274,0.785,1.000
7,M41481-1-E.tif:2762-3366,407745,182.328,39,233,3035,2455,663,615,0.784,1.078,0.928,1.000
8,M41481-1-E.tif:3182-3616,32732,180.465,57,224,3533,3084,167,196,0.780,1.174,0.852,1.000
9,M41481-1-E.tif:3176-4060,146672,175.713,36,225,3882,2970,356,412,0.781,1.157,0.864,1.000
10,M41481-1-E.tif:3226-4916,55755,171.309,50,214,4822,3079,189,295,0.748,1.561,0.641,1.000
11,M41481-1-E.tif:3951-3428,141120,189.490,36,245,2924,3881,1008,140,0.336,7.200,0.139,1.000
