frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41467-1-E.tif:1273-4864,716509,160.449,52,216,4456,835,817,877,0.784,1.073,0.932,1.000
2,M41467-1-E.tif:1280-3234,2502600,182.605,54,250,2159,698,2150,1164,0.716,1.847,0.541,1.000
3,M41467-1-E.tif:1223-1801,210040,180.318,62,224,1623,928,356,590,0.737,1.657,0.603,1.000
4,M41467-1-E.tif:1373-1424,253340,180.145,57,224,1185,1108,478,530,0.783,1.109,0.902,1.000
5,M41467-1-E.tif:1267-0998,96860,169.432,58,216,831,1122,334,290,0.781,1.152,0.868,1.000
6,M41467-1-E.tif:2965-1547,1367448,158.749,43,224,1093,2212,908,1506,0.737,1.659,0.603,1.000
7,M41467-1-E.tif:2998-2553,854464,181.640,51,224,2237,2322,632,1352,0.682,2.139,0.467,1.000
8,M41467-1-E.tif:3033-3025,1250280,175.624,51,226,2611,2278,828,1510,0.719,1.824,0.548,1.000
9,M41467-1-E.tif:2762-4126,2279448,191.181,60,227,3577,1724,1098,2076,0.711,1.891,0.529,1.000
10,M41467-1-E.tif:2999-4949,610416,167.717,51,213,4714,2351,471,1296,0.614,2.752,0.363,1.000
11,M41467-1-E.tif:4022-3535,127008,197.159,30,238,3031,3959,1008,126,0.310,8.000,0.125,1.000
