frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M42396-1-E.tif:0961-4719,118544,182.710,39,220,4595,722,248,478,0.707,1.927,0.519,1.000
2,M42396-1-E.tif:1025-3385,644436,175.676,18,224,2926,674,918,702,0.771,1.308,0.765,1.000
3,M42396-1-E.tif:1091-2115,308448,190.602,45,226,1843,808,544,567,0.785,1.042,0.959,1.000
4,M42396-1-E.tif:1883-4840,511125,190.046,42,233,4488,1521,705,725,0.785,1.028,0.972,1.000
5,M42396-1-E.tif:1893-3893,372235,200.915,67,230,3552,1621,683,545,0.775,1.253,0.798,1.000
6,M42396-1-E.tif:1789-2965,166656,194.550,56,228,2717,1621,496,336,0.756,1.476,0.677,1.000
7,M42396-1-E.tif:2191-3148,101556,187.006,60,223,3009,2009,279,364,0.772,1.305,0.766,1.000
8,M42396-1-E.tif:2060-2476,325090,198.654,26,232,2201,1765,551,590,0.784,1.071,0.934,1.000
9,M42396-1-E.tif:1880-1952,97645,200.302,60,231,1787,1733,331,295,0.783,1.122,0.891,1.000
10,M42396-1-E.tif:2403-1946,185955,193.348,52,229,1705,2211,483,385,0.775,1.255,0.797,1.000
11,M42396-1-E.tif:2109-1358,515036,199.565,51,232,1027,1720,662,778,0.780,1.175,0.851,1.000
12,M42396-1-E.tif:3041-1194,196908,199.817,78,227,1060,2675,269,732,0.617,2.721,0.367,1.000
13,M42396-1-E.tif:2853-1611,186690,197.011,83,223,1421,2608,381,490,0.773,1.286,0.778,1.000
14,M42396-1-E.tif:3277-1656,7182,192.155,87,221,1625,3220,63,114,0.720,1.810,0.553,1.000
15,M42396-1-E.tif:3255-1970,85608,188.123,29,225,1847,3081,246,348,0.762,1.415,0.707,1.000
16,M42396-1-E.tif:3245-2293,79464,185.295,40,224,2161,3095,264,301,0.782,1.140,0.877,1.000
17,M42396-1-E.tif:3283-2672,84091,197.983,102,227,2529,3137,287,293,0.785,1.021,0.980,1.000
18,M42396-1-E.tif:2602-2322,113880,200.958,76,229,2192,2383,260,438,0.734,1.685,0.594,1.000
19,M42396-1-E.tif:2695-2698,41000,196.797,102,229,2636,2531,125,328,0.628,2.624,0.381,1.000
20,M42396-1-E.tif:2680-2926,37129,195.333,88,224,2873,2507,107,347,0.566,3.243,0.308,1.000
21,M42396-1-E.tif:2723-3213,50167,188.154,67,222,3103,2610,221,227,0.785,1.027,0.974,1.000
22,M42396-1-E.tif:2668-3635,70908,188.097,56,220,3521,2513,228,311,0.767,1.364,0.733,1.000
23,M42396-1-E.tif:2649-4078,90042,189.090,63,227,3949,2475,258,349,0.768,1.353,0.739,1.000
24,M42396-1-E.tif:2669-4540,101688,190.116,52,226,4426,2446,228,446,0.703,1.956,0.511,1.000
25,M42396-1-E.tif:2619-4987,92988,190.372,59,227,4825,2476,324,287,0.783,1.129,0.886,1.000
26,M42396-1-E.tif:3313-5060,329148,188.469,26,224,4814,2979,492,669,0.767,1.360,0.735,1.000
27,M42396-1-E.tif:3241-4505,80535,188.291,46,221,4358,3105,295,273,0.784,1.081,0.925,1.000
28,M42396-1-E.tif:3223-4019,178188,194.238,55,222,3833,2984,372,479,0.773,1.288,0.777,1.000
29,M42396-1-E.tif:3253-3510,63240,195.416,73,222,3417,3083,186,340,0.718,1.828,0.547,1.000
30,M42396-1-E.tif:3282-3115,63162,193.920,77,222,2994,3152,242,261,0.784,1.079,0.927,1.000
31,M42396-1-E.tif:3837-3084,168300,173.649,12,230,2574,3755,1020,165,0.377,6.182,0.162,1.000
