frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43302-1-E.tif:1954-3440,424986,213.831,75,240,3073,1665,734,579,0.774,1.268,0.789,1
2,M43302-1-E.tif:2277-3617,99298,204.627,90,239,3428,2146,379,262,0.759,1.447,0.691,1
3,M43302-1-E.tif:2273-3076,39006,189.653,70,232,2977,2175,198,197,0.785,1.005,0.995,1
4,M43302-1-E.tif:2652-3378,632577,201.962,54,250,2900,2322,957,661,0.759,1.448,0.691,1
5,M43302-1-E.tif:3126-3206,245436,192.39,48,238,2935,2900,543,452,0.779,1.201,0.832,1
6,M43302-1-E.tif:3412-3493,118064,201.114,68,237,3305,3255,376,314,0.779,1.197,0.835,1
7,M43302-1-E.tif:3718-3078,199764,195.326,58,237,2892,3450,372,537,0.76,1.444,0.693,1
8,M43302-1-E.tif:3633-2520,57664,198.4,59,234,2414,3497,212,272,0.773,1.283,0.779,1
9,M43302-1-E.tif:1829-1965,558030,212.934,74,240,1476,1544,979,570,0.731,1.718,0.582,1
10,M43302-1-E.tif:2566-2276,235543,199.294,64,241,2058,2297,437,539,0.777,1.233,0.811,1
11,M43302-1-E.tif:3082-2486,169644,208.497,75,240,2275,2881,422,402,0.785,1.05,0.953,1
12,M43302-1-E.tif:2693-0983,74412,192.65,26,231,866,2534,234,318,0.767,1.359,0.736,1
13,M43302-1-E.tif:4529-1500,26274,192.002,65,234,1425,4442,151,174,0.781,1.152,0.868,1
14,M43302-1-E.tif:4540-1956,47368,195.816,60,232,1832,4445,248,191,0.772,1.298,0.77,1
15,M43302-1-E.tif:4603-2483,130572,206.896,65,236,2297,4428,372,351,0.785,1.06,0.944,1
16,M43302-1-E.tif:4544-3026,67017,207.874,80,238,2893,4419,267,251,0.785,1.064,0.94,1
17,M43302-1-E.tif:2109-1186,144102,196.896,55,233,931,1968,511,282,0.72,1.812,0.552,1
18,M43302-1-E.tif:2272-0901,63948,179.953,45,234,792,2126,219,292,0.769,1.333,0.75,1
19,M43302-1-E.tif:5152-2348,133644,194.906,45,243,1830,5088,1036,129,0.309,8.031,0.125,1
