frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M41483-1-E.tif:1367-4045,79272,186.404,75,223,3862,1259,367,216,0.733,1.699,0.589,1.000
2,M41483-1-E.tif:1209-2993,1090220,190.992,60,236,2238,848,1510,722,0.688,2.091,0.478,1.000
3,M41483-1-E.tif:1564-2509,179267,188.728,65,228,2273,1375,473,379,0.776,1.248,0.801,1.000
4,M41483-1-E.tif:1258-1968,30200,193.025,75,224,1893,1158,151,200,0.770,1.325,0.755,1.000
5,M41483-1-E.tif:1655-2960,84677,187.013,71,229,2816,1509,289,293,0.785,1.014,0.986,1.000
6,M41483-1-E.tif:1668-3197,60456,176.722,65,229,3083,1536,229,264,0.781,1.153,0.867,1.000
7,M41483-1-E.tif:1552-3485,133548,182.467,65,235,3299,1373,372,359,0.785,1.036,0.965,1.000
8,M41483-1-E.tif:1920-2643,219024,194.204,86,230,2409,1686,468,468,0.785,1.000,1.000,1.000
9,M41483-1-E.tif:2374-2200,69940,189.613,81,230,2066,2244,269,260,0.785,1.035,0.967,1.000
10,M41483-1-E.tif:2373-2648,70560,198.946,93,229,2480,2268,336,210,0.744,1.600,0.625,1.000
11,M41483-1-E.tif:2362-3140,145500,195.943,82,227,2946,2175,388,375,0.785,1.035,0.966,1.000
12,M41483-1-E.tif:2459-3427,1476,204.937,116,225,3409,2439,36,41,0.782,1.139,0.878,1.000
13,M41483-1-E.tif:2279-3523,28078,193.856,91,224,3454,2178,139,202,0.759,1.453,0.688,1.000
14,M41483-1-E.tif:2274-3818,40812,178.118,72,220,3704,2185,228,179,0.774,1.274,0.785,1.000
15,M41483-1-E.tif:2303-4098,16184,185.065,92,231,4039,2235,119,136,0.782,1.143,0.875,1.000
16,M41483-1-E.tif:2807-3023,118118,205.077,67,245,2523,2748,1001,118,0.296,8.483,0.118,1.000
