frag_id,Label,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity
1,M43310-416.tif:0896-1870,563475,181.954,17,253,1528,775,825,683,0.778,1.208,0.828,1.000
2,M43310-416.tif:0939-1281,47685,151.290,16,227,1188,812,187,255,0.767,1.364,0.733,1.000
3,M43310-416.tif:1288-0946,107424,164.467,17,235,802,1102,288,373,0.772,1.295,0.772,1.000
4,M43310-416.tif:2020-0728,33744,143.306,18,216,654,1906,148,228,0.750,1.541,0.649,1.000
5,M43310-416.tif:1924-0862,55461,131.658,19,226,796,1716,133,417,0.576,3.135,0.319,1.000
6,M43310-416.tif:2071-0993,46864,152.038,18,231,892,1955,202,232,0.782,1.149,0.871,1.000
7,M43310-416.tif:1837-0985,36716,140.618,19,216,917,1703,137,268,0.703,1.956,0.511,1.000
8,M43310-416.tif:1919-1283,130938,165.548,25,241,1144,1684,278,471,0.733,1.694,0.590,1.000
9,M43310-416.tif:1839-1675,108460,168.191,22,255,1530,1652,290,374,0.773,1.290,0.775,1.000
10,M43310-416.tif:2283-1505,21024,168.689,34,234,1432,2211,146,144,0.785,1.014,0.986,1.000
11,M43310-416.tif:2281-1892,21609,152.262,18,232,1819,2208,147,147,0.785,1.000,1.000,1.000
12,M43310-416.tif:2616-2244,239739,154.357,10,255,2009,2362,471,509,0.784,1.081,0.925,1.000
13,M43310-416.tif:2012-2296,262656,182.068,24,250,2080,1708,432,608,0.763,1.407,0.711,1.000
14,M43310-416.tif:1675-2185,41392,188.090,38,251,2086,1571,199,208,0.785,1.045,0.957,1.000
15,M43310-416.tif:2684-1575,173160,164.631,21,248,1315,2518,520,333,0.748,1.562,0.640,1.000
16,M43310-416.tif:3106-2043,66560,172.426,21,243,1915,2976,256,260,0.785,1.016,0.985,1.000
17,M43310-416.tif:3094-1595,34393,177.692,27,246,1490,3013,211,163,0.772,1.294,0.773,1.000
18,M43310-416.tif:3092-1140,30141,154.977,21,231,1042,3016,197,153,0.773,1.288,0.777,1.000
19,M43310-416.tif:2723-0924,83556,150.929,16,248,713,2624,422,198,0.683,2.131,0.469,1.000
20,M43310-416.tif:2565-0960,30573,148.426,21,234,842,2501,237,129,0.717,1.837,0.544,1.000
21,M43310-416.tif:2360-0795,10593,149.324,23,238,742,2311,107,99,0.784,1.081,0.925,1.000
22,M43310-416.tif:3382-1598,56672,166.310,6,247,1290,3336,616,92,0.355,6.696,0.149,1.000
